crop_yield,rainfall,temperature,fertilizer,soil_ph
53.132953925071334,86.11314031791565,30.187699721289498,28.72395155401201,6.82510058897933
20.604948141803366,8.305642553938418,22.449918005726264,67.22176661712413,6.4504120681103085
30.077209266523543,13.8707531988955,23.650625323533145,25.001312910612235,7.423318498023833
52.952918538036855,46.745009862726754,20.106181421088465,439.5558417405329,5.964957616836924
61.07699869993116,35.16829276543892,22.778533699619445,288.34637873204144,5.73723741453763
52.57052421784956,24.34153266354023,26.88650246522426,4.022510120537909,6.154045965059378
48.265275764176394,93.34287610779681,28.78494308322676,122.27315631957289,6.477206991822251
45.48344456616067,10.499453762041158,20.389173379111874,259.35835574752554,6.621669724661346
27.822170144488588,29.565844011193192,29.3480296005283,19.915282538785,6.379381971071835
39.20233687407937,50.947901809978056,31.778189294024756,83.92029176459023,6.6760276982571485
43.09041843560319,41.127618204100656,27.067174516118506,247.086526412553,5.874230287904778
65.85683339328374,19.701791424039186,34.38397906279033,3.4535523544211815,7.221882302036629
55.15427434352692,20.314211679308734,21.131054004482134,119.54104568928854,6.458924410803715
23.55439766955899,60.43399844517548,18.776726483442914,35.28949647452128,7.058647915794064
54.86125954092193,62.37382637731541,16.106398755478608,258.2248671355676,6.6713626731888525
44.22376579375525,41.913976656577134,32.480221557445915,354.2469922622253,6.728376609576892
39.84616999541062,16.18343874331046,28.27182828177029,288.71736812409745,6.784883640116102
59.175144332613016,20.860677838233777,24.722076645447725,64.28614051984583,6.723854280008657
65.46499283743927,32.796563769270556,26.399843131599102,198.0810706735358,6.821361379933772
63.96920178674298,36.455411478364454,19.372554763508116,186.1427273299079,7.1645762650662155
37.411737151660425,49.54872236956177,37.228759898084135,38.43405215195344,6.598260584850735
45.36181436223178,28.38054445286359,25.646105909876137,176.55975413946533,6.854501878794256
54.96895147105346,59.51024465004443,25.546973973024464,3.7709795268909727,6.455132152856387
64.63317690683539,59.05895657349026,28.62883311949346,90.70086402878069,7.220058607724736
42.81238643232065,79.67907366157048,27.405046158683565,26.13762411972857,6.161803848970365
47.215115350042744,33.87859658473915,26.119420121395656,12.847776747164405,7.400470216455408
33.40497538990958,42.42337684053278,21.04762772277344,8.007534330438276,6.479921024677829
32.05690063878994,30.084704132281963,27.357341785679978,119.1677949688237,5.784612448940976
62.18788733591297,16.35589365033998,34.410122482375165,41.532601306856705,6.564052207455394
70.34360042856234,121.80192439670259,31.727100230774887,129.01364372203776,6.159474171262559
48.91984817629499,73.0683345601808,32.965933133196984,6.758993548947433,6.920321774494362
65.05299346838036,58.236858569037665,22.443921617844072,37.87603814176782,6.173688010348805
55.424540375714514,33.0181218538438,20.051975898707095,77.54235144000495,6.27690828339261
40.323203680923136,15.11896208421921,24.37106539950176,156.40973333379875,5.555229634527235
55.42093408262621,65.38187819106406,25.278624561443472,38.38296070401589,6.2738468403754615
73.07054849698955,29.67867581405676,30.470957592354743,98.32090864021626,5.288060336685522
49.46260941335073,45.17232635444629,16.537676851425903,217.136165872427,5.708048588257139
73.46965483721009,20.793809041129464,32.64775159730307,95.67565090720862,6.8802073280721485
10.703823438653835,40.06683503289973,24.209960507105052,26.52156429658495,6.8929000793254165
62.32853756562836,21.882641252404902,22.8655946502629,2.4703413744155225,6.7127287808924825
51.30570602357257,22.590390395334055,19.93947812369916,204.09816863741815,6.016511928435394
45.514889743011985,39.69098756500353,16.725716640671152,2.1498864160261313,6.47614432192901
51.37641164803254,8.181309501878172,29.115852919809573,207.70577666041703,6.498198730454716
20.186466280986608,8.599381572162413,25.36658983594202,75.27637204695544,5.920817655403729
46.70492168243732,18.01148875805843,18.55019550129473,279.7991842792663,7.251699150883575
55.3566885726762,28.120303091021178,18.524606139681918,160.33725230231252,6.938681145287836
72.16841067112274,60.74385825772574,23.32107650354936,618.2194410847326,6.389517913085168
42.22594672589529,29.371926326700066,33.34510762644697,43.18786168482837,6.513442919497265
37.87259595660218,32.857607484790165,23.702043243181976,145.75252591114577,6.604191403973776
42.47364434623195,26.421890867628385,17.48428523440947,51.404900262294085,5.479132565787855
63.731031765531114,42.37949059477303,23.77128467957028,65.36873042851913,6.376411308739701
54.93126664489527,16.21159117453449,23.63638215126165,98.75329076281155,6.159007876001101
42.05359694349442,30.603278680021656,11.515566785292142,206.891406403239,5.999189995052542
57.699011496700344,44.81849585145156,24.72852566741094,414.03970368413087,6.359449853557023
51.456163240220604,39.46061616465207,23.84532734895661,146.2197110339225,7.398843263424761
64.52967485799334,33.659525992851655,28.48103182406709,54.088419359114184,6.820421430633505
39.469203591839715,33.97019675092633,34.244780474726724,54.706957581902415,6.214410505108601
45.085067801033475,47.915806536235415,30.632825147738785,133.78177759736656,6.7862913906780795
44.118377703017636,125.56398393757901,23.655556547225846,27.28291200595943,7.199677718293001
28.04727577801822,17.186736667043377,19.46737045629165,11.706666958066148,6.962316841456384
54.44180415596864,127.86704653570112,37.8667990162493,43.79193315941165,6.529815184960087
53.91582908269834,16.51579222658572,25.29609217007244,33.860910641782596,6.1765316111472135
50.07670184963691,3.0702699055796194,25.06964645956473,35.14146897323055,6.849111656806795
46.48119299937279,21.51780018906317,24.879374564449982,26.606116595949675,6.696742692710875
28.769438869243785,42.95898521670701,25.990423803839278,4.300478093734732,6.947596610013866
43.69032015851961,109.03193631960409,24.278197940380288,1.803560283194906,6.817585900840985
44.85928225209846,15.101283367042972,22.13168996559882,439.99779791123024,7.024776357659667
37.96584096167572,47.716161912055696,22.26570529379804,55.821974689210194,6.232382394219716
47.580714325009865,9.544798892998784,24.836233648920008,48.50387274553179,7.158697032817162
56.060762852218076,106.50779376600418,22.282876144331176,113.83326486264471,6.5987998023462
78.29278851815795,74.00159622021104,21.435771086614178,24.622525594093332,7.537630436312632
52.61866719247758,22.627517197136214,25.532151138459483,299.4956253739776,6.155406090955216
53.86325586084146,81.93385582156638,23.725113912895726,154.33927818755862,7.367981901582625
48.883311263507494,30.462527546224134,32.51996494291344,9.366363864100695,6.598955391731324
21.21843177051438,76.59641225339344,11.745150958034941,54.056477403338974,6.174290998192776
49.602291868261744,33.468908469847,30.45753425961231,211.29429601408535,6.258057082972839
50.9034531491154,34.561141053555886,31.230425962488145,289.5561603120832,6.33982634590284
86.94863168727929,23.010777586048555,14.633048837959253,62.99874431013923,6.712082973200959
47.114585528283165,52.14017082953126,23.286562029598254,95.03941725764365,6.761417744017749
54.523210135004184,36.53682561132619,23.142795670021044,18.276238925679856,6.21314999803071
49.47932345442135,48.45851889642464,17.962441526410895,472.9444686092813,6.487822703869509
32.46982943570702,7.341074769859453,21.110916562045624,26.35381650176833,7.571135179305932
67.14234221772531,78.40261481189032,19.447120772670857,286.0009331493888,7.363771585050356
61.27899549030161,91.56582318623249,33.761352217118116,104.881305946856,6.718161834837016
61.865479205645705,36.410131776623366,29.678391965737305,93.5822222872194,6.5190017390841
36.35918817807892,119.87413283809785,31.357775474970794,71.88517525924412,6.56001566335913
71.04191466404149,102.3008331282229,28.608360320216175,26.223502805196265,6.8067589863652085
28.972234058115788,52.92783683065992,19.354741143913856,19.422577002336727,5.988603717400797
58.80285640700406,82.62989264072517,22.37739866860113,24.908489862050676,6.371311731288327
82.85683438714968,68.81048496512996,27.44687280613959,20.633346355455018,5.665707963061205
35.14195512303967,5.422594018073865,18.889360955540273,151.22407575727965,6.69961156130264
41.50553405595842,26.84992637891893,28.56499215086194,43.097564107307434,6.82359796985137
51.49477047631462,55.50461547119474,23.798373009209325,5.958300833276848,6.258406768850313
42.44786518825701,95.54514596757089,23.125895962252013,347.70842165267743,7.286993381645017
26.74004853400801,8.88887836628705,28.55479984101746,215.23209700260003,5.887117168498829
51.02844462209041,5.85978143963156,27.2213165574302,262.76545538067546,5.76781255989509
34.065444294108424,31.919569885137943,23.1951691709046,528.0049769049707,6.612225909279986
57.10388645952772,3.3772569079180808,30.79664901682124,19.103369657618533,7.023549151306077
36.20863648649295,31.08480688460037,19.594683362000513,50.45818548938807,7.341963845728935
73.2490160752631,43.72309033941872,28.07967803472132,141.98034754812707,6.27055786856553
38.251200614956446,14.478515910459826,27.96550628984192,119.07954024213375,7.039340416715648
45.16907725691487,31.74101583938334,23.452267803430047,16.711288479350685,6.4807457652496465
62.202758260545046,64.57695352432773,26.63066511121059,169.19130029863152,6.41368635002959
31.53703525349067,21.431081540021708,18.744432118073483,25.41706672405863,6.9418299687433365
53.41189901906194,16.76643595401451,29.620135096034506,25.336775396964306,6.82616143920671
69.60714131423642,30.645487810814277,24.075489317785056,76.9972984290837,5.711803921507875
25.88775148158159,13.111734074789181,22.386384897404803,89.8794524186919,7.238270174862948
52.769507877984566,114.14819999064329,30.245046129184445,86.77058455294674,7.1900456770737255
53.89824191372635,34.25214961129231,21.478281547286205,9.594590297101375,6.187218649245235
61.72734307665965,18.334030145668045,17.9576935181822,209.93248112914236,6.697901766718704
31.445739336828773,39.169141831233205,17.216854132380483,30.870149766701555,6.7470150931413695
30.193150803735854,30.516339616100254,28.030049756728197,13.870466096940032,6.630336882911953
57.829123484253465,27.947249203891154,18.597853237518585,219.59580984800334,6.22484742307729
54.45477009849779,21.4263978939523,33.77397090992182,311.5676352753279,6.164188316030974
53.75739275518815,20.566668198304797,14.59035296058139,198.14267844749622,6.487222964504277
55.19672314245464,7.520703774843106,33.48228184145019,165.81874697336124,7.086364509629682
39.79962917632264,82.5468136554562,26.05508733601309,106.491250119862,6.7718000772972164
53.48380545741505,50.54605820703131,24.516434440648037,80.04147815698988,6.314692833956947
54.39608709948022,42.0329231335796,22.275404565955252,9.100489675235082,6.885849355324172
39.28472872960448,30.13840042002095,26.995680571760353,52.50144999102648,5.075728689684962
77.98661766717134,14.247837513217439,24.81182648787576,46.63120786306161,7.074382850186051
57.10749381367681,17.369954639635022,30.51650941008261,30.077242347628445,5.63014311061095
32.13044754196027,8.445552478566983,25.571138243310198,128.52555799970685,6.318779529298434
59.84830412950745,19.27084278789267,25.75150880730939,68.49324839176536,5.940165052686928
35.37977494659018,12.48028707438198,23.18193893893072,8.451944723555854,5.8526592621395475
61.80626905613678,98.62693074851016,24.715271881394663,24.869626118041648,7.08041339368926
67.37893368511106,61.67230005171543,26.539008844460295,114.9670127597249,6.266149399344054
37.68976522472434,35.37114587136945,16.449158036716874,7.918484019491231,6.673251940865358
64.45064193866483,15.673883470315321,18.259072889471433,190.51986230442049,6.476539710560408
56.191713904047475,13.08397767021704,28.716320470113576,68.34870443120784,6.73852041361156
62.33090239991735,28.656378605649202,25.854327190639708,65.50551374355909,6.538410945530128
78.4518947398092,63.421686553007405,24.080083318236603,89.74880765880748,5.858503887905715
46.31917825995694,8.692803899929663,25.092169665326967,174.11479129444766,6.99813340972357
38.693957534637654,50.08440771952092,26.737908526808354,42.74181339452152,6.253121708419344
36.65728355561715,19.198011966337024,22.301201598453193,113.32538979228511,5.721709050670125
37.762845725518424,22.271427941324205,21.108476372988438,83.40933410349736,6.285942419517044
48.84347435878844,34.60191758186198,25.979226275488408,31.064814560107074,7.250379895317155
55.117279622249654,16.152275668387677,20.10813611192484,210.89114354403586,6.925110871056747
54.150361989950284,27.536534392917595,27.041263778572358,159.66501337527325,6.325673932796071
62.40774873554036,14.962368784845943,16.4870819788108,107.42665693848761,6.3253711478407855
50.19502837816861,20.548838137067484,30.145778186628217,190.10057185416065,6.3391824743913086
71.80301115735975,56.888876047827736,27.362987412065216,201.96206382205298,7.5383739917804204
46.03014750143066,35.96442416914389,26.28014867156938,123.22453209093109,6.690967726115777
90.80253749884429,56.74135651806628,29.91345491972757,181.40868506209324,6.715020823595535
59.385010216475095,18.984663160644548,33.32737222231288,119.55796643719839,7.015141727015921
37.14263665375576,50.34327420973413,30.07185032509065,113.9874291728865,6.619394579513257
33.93661252908331,6.496010949737567,15.795628843341774,96.39364190221882,6.370478927089648
57.237086228647776,34.59035952390352,18.602115166321493,139.72203916260642,6.401825075457511
46.64805822011224,52.68981011694953,21.875907111521606,17.2694175461279,6.464199370292968
60.710007411381376,6.205561109847254,25.13045525105417,212.75463180521533,6.4813888817450795
57.09856436860317,19.176687328041805,27.588295102345615,205.45033221429355,6.86381477181849
48.90756631014691,34.57220042443628,21.371280934232672,2.9683511543022014,6.52597294290365
37.29809422897392,66.65121232191942,25.93383382238539,174.76473762753136,6.86632003860779
27.277291629712032,20.54658387227912,21.22308533823339,13.796390740375564,6.459641709945709
43.302275718994686,48.96942879626101,21.942410985040258,40.81469825093086,6.539317595158045
62.84598191485208,86.12749792947768,17.96669451575889,136.06588031607416,5.500899657733946
53.21140616195306,50.563616783183235,20.383833769445477,17.525843472956318,6.958163837351241
31.31391831932018,28.3607704385502,18.24157697191833,170.35674221585722,6.673244237948996
52.59771388776773,43.86394127510721,20.120633735113337,178.4590297012224,6.999005054929826
55.77976069593255,20.04406880593025,30.268208983039198,70.8195305309597,5.051872310903155
36.74213845698301,35.6194298209064,20.253005555840286,0.6406348617415167,7.544187352390364
52.305876589182915,29.47316894669357,38.161910324186955,33.83273427118551,6.430205185922413
50.87313077669,42.83211162080357,27.466589504404446,95.95294943637384,7.054091408368758
32.85544553254066,23.789575930657154,25.92418061847437,397.3163467974408,5.9800470364372345
