humidity_percent,temperature_c,rainfall_days,crop_age_days,field_proximity_km,infestation_severity
34.96556559169487,23.962750265512398,7,122.75202484317067,46.67811558013666,30.880531194791317
80.60044209448702,18.793344757209375,10,115.95531965842059,10.453564265017457,70.80618552331813
34.538059596561524,19.29085760146595,7,103.31131473456345,49.728278410428835,38.564654228107656
66.18521860335547,22.55096135846494,3,132.30002926553746,38.67406016892709,40.690742921110946
46.111912201056796,29.54706932152321,3,63.848114945313206,36.328535416389684,32.94844765938998
45.82396621186841,22.60097556185299,7,136.20645036359588,18.054528949764638,49.823616757573554
94.39712859109433,32.548983361310626,3,77.9087003603015,27.288874270280527,61.201422810799826
79.19068745360494,18.01569552138452,3,78.10719819199518,32.69588941366735,44.186067909631596
84.40105828891826,16.236544176685832,3,78.64219363506258,31.017143065860797,39.03367903526812
67.17887454736082,38.48441784004794,8,41.771323948917775,35.24923192387904,39.87140470618225
86.6159286805937,20.394293106341422,2,147.0588597997267,4.119086953920531,61.65114858764102
71.95688504581294,15.823615950494885,5,46.6208133390191,17.78242164158484,57.97883934069262
91.50129081176244,12.805622407597188,4,70.90628693630214,21.700000829773856,48.0708036702656
48.28700809296639,32.52572417666257,2,68.31603843921086,13.031464893748323,37.449397206875034
68.69577047588818,22.610868397379587,3,38.96153193800516,8.631363513461189,38.27657464285217
74.85853761589799,23.22403185453521,2,48.2712156134252,6.946373995643141,44.318075173612534
55.540924826807434,23.88558801889352,6,35.3830003422463,18.319169612829256,50.53377892483929
87.18101885626346,32.09060019268847,3,65.08853922726162,24.672085028128294,56.05210693878915
93.68720560177003,23.743291162168557,6,133.99883088346877,3.1488220073330355,60.40631465448821
62.095016939223,41.40837645182839,5,70.73306468848614,47.32290472952748,30.053920866513373
55.39164256228204,25.936324018379604,4,44.843019848085504,38.262166143037916,41.95835799838674
60.67596535616981,32.43249336870825,6,107.48326420607016,36.54258865927333,45.583067697252744
85.42788847257556,30.636679005330848,6,149.59210944658926,8.643026249436348,57.96282527253328
71.9554476586809,24.744868758193736,6,57.878854743831305,30.19003840060945,40.199442691270036
32.91020421367618,20.891203097856756,7,63.54852064446833,26.486247340433373,35.00801381424465
65.24104417897146,27.323747499965876,10,146.62164651369463,49.12344228933469,65.21040478271907
31.124507978163038,28.57069111845091,12,51.45315450605845,37.383588504007896,37.202486815207905
80.60479911522135,20.991897663114308,5,91.34568809509966,28.78809418581156,71.37942923638144
51.340297780260144,26.16437206165459,7,58.75825596193139,42.540633323506114,43.08037834776347
60.680486337626405,33.653434847817174,10,141.88222774814926,7.754713543035474,59.33364422361268
81.91407688399607,39.48963417348775,2,147.78252174915528,0.7608264845488599,49.610586683162715
33.019173123574504,30.98058524244595,4,127.76374153440185,34.51166667072616,21.69037737123609
40.30519981345468,38.03931780466198,6,67.77405789753726,4.9155730118618735,37.618466316553054
55.86742446893246,20.59438052155481,4,78.4184970336606,5.77168199917546,36.489323335156385
44.94513563046144,29.913175764415058,5,59.076682039970564,37.234036321226526,43.74942605752535
51.963592675379104,34.369636560068905,3,136.89095604107897,13.526742206699454,52.785146955779766
94.88135796301023,18.725666669196027,3,139.746993322579,31.431560778444645,63.41129853881071
83.65193844229769,21.600869215684934,3,80.26447946952567,45.87034630463742,35.326639288224236
87.45361797240706,37.16533333284675,6,108.78396838836022,15.823726581892917,55.3131095283877
90.9085511817754,18.17430800949142,5,49.86638157296326,10.857207891995941,65.36718477856107
52.16083222042272,15.612089771410025,9,82.19230804360907,5.328144187052586,43.013115410223946
49.31000225677072,35.69587101547658,1,105.77989280081971,6.523118070986306,42.59673936098329
45.214062017184865,33.37734257486307,5,76.24837422216234,3.1111347689421365,41.7932700888394
83.95759923502797,28.024841707886385,6,72.91194308237519,4.382118941487007,60.79986070359369
74.17087104853702,24.680024717479206,5,30.11987907203312,21.600229440457696,39.15872245514052
45.35117886138703,21.930328460765125,8,126.51521565325369,16.043252251198485,45.54360833581071
54.50459889867957,26.97364211666336,4,136.72051344257378,35.3280407161499,43.06801892436537
62.93626465563189,36.058648701810846,6,146.33562354549986,43.512082912350095,55.24199467576163
64.32910372279399,26.669962882994533,5,116.31256620830587,39.23866015711921,38.46318051063206
87.76730235586146,40.16871487072876,7,95.85507748438614,26.53186283328261,56.40963715828527
54.73679864156906,18.71440610051839,4,62.31414237704512,5.122105811632672,38.1482992817763
89.0540619825333,24.862234719702116,7,149.9159371156198,35.48836419707768,70.78104914081305
58.68889142078633,22.38858932635259,4,100.77034254385266,18.14143623634368,34.842054815233254
78.514223861503,17.40400919786367,5,111.73848867965354,4.282519695770509,45.863101275824135
90.46653079902865,23.928413868932413,5,111.88873943463813,42.12332036063128,62.16772064521201
88.99242075761231,27.921305111623077,5,131.43021549086177,16.91082585912528,52.08986536998058
33.70193637421927,28.66961125966421,6,31.160704661630305,10.912441625578568,39.863504668355034
43.37077917347704,40.19316525261189,5,56.42963285176462,43.57260323094216,23.70847387007972
60.99885265959788,28.251272288064918,3,109.86408002040167,45.10669342235025,26.008865302754003
58.05102884695197,33.05095762575731,3,137.41748841894812,16.948541859577993,40.018905850500055
71.65795821441846,25.46265972409283,5,112.24065383056275,17.74007096406867,55.776817279233526
91.4060883036518,36.746389203168164,4,79.61895497924162,28.981426379157206,48.98312891252834
37.30630623306667,41.78914499911649,5,73.38665950443139,36.67207469053291,24.680898619729728
59.37081323372563,28.717595916831648,2,118.55376099399845,3.157460095343173,50.61463884778682
42.50671746266406,18.05138689183893,8,118.94852365646321,29.667182859423587,38.612667909544356
88.11699389586659,21.15836484055982,4,102.84695910068284,47.64100308917908,43.26604028060464
92.69771207710744,26.973540122436134,1,64.97604289168045,13.104694858997684,49.52571141367834
61.11560932287276,28.19548624675452,3,141.01857820686524,45.44136070484669,52.83146555880129
36.760669352329145,29.888975940690607,6,96.2255930542367,47.50841703815468,43.415032554415596
81.04415333697376,28.221383768610288,7,124.85908274979967,13.457682048554487,48.09062401163466
75.31418778200593,25.048894413791572,5,55.716991459419795,37.71009329426753,53.52966597576072
53.05360372967018,20.546610911585102,3,71.28489463376735,11.938750415978,37.03270624677461
87.68148580798263,27.807967828849605,5,134.9495419664811,36.880558086606634,67.29383726493418
93.42907283587597,37.9849115023646,4,36.01284359279621,39.870998564441294,42.942241531478935
66.2605001934627,32.139500237994284,4,91.47783735079945,12.360285185532472,32.41801864729463
66.772314237379,28.742927647453385,2,87.80465758128108,35.79347717916175,43.460959455928936
49.33837783239556,32.20696846675926,3,120.14762266896986,40.60522694320449,25.772997164164355
67.99289233891542,22.402551797694034,4,63.82725247191989,17.928943605345587,32.007808783009985
58.576750834115025,21.44214397741676,6,56.288018623151935,8.385138799486347,32.72558165291272
49.64241675032337,19.765504269438125,8,141.13594065278804,4.598228365875679,56.35211830741947
34.367037774053586,24.122993640613934,5,98.60515823501578,28.769085180497093,31.24273549484671
46.42601088109312,22.04595872303644,2,42.56274819403854,48.90490596578566,26.161814858701604
42.86055222904819,33.457923184564976,3,53.16433946571853,41.14751600111081,28.23243194147521
65.23272899600668,21.672736076224677,6,149.8591271417098,21.79198194672764,49.978233129026066
69.1085514146336,19.380947986425586,6,53.47307955026309,26.83104514274793,43.38587043870155
69.55716207989107,38.598040251814425,9,103.25706136244145,13.976394270590948,53.03809601626685
55.23176506796914,21.840373382430595,5,80.41536947947418,8.153293368003178,40.49625064013661
57.379932689557236,26.074699200752455,3,136.27189138198025,24.104057911613662,35.18071575703112
84.2254979266416,28.159259773203882,6,120.62023107543934,23.17507830835926,64.6158528282264
60.95513287861556,17.043148167554293,4,101.6341675514179,26.09649764018801,48.73559410853231
94.20526658891295,33.64838638652149,5,31.2886778157579,47.64022927819704,42.476035065868516
58.575119950576216,29.45983328287859,4,135.57542489921516,30.194765007238612,54.61835664210906
72.22276140015954,35.90868808316547,7,83.36009650064595,30.288591831118687,50.92523753079452
33.273594934570724,20.245446439473298,9,141.78931836222918,6.401238143053839,47.137747417986006
72.4670950872227,25.69388054733312,6,89.46468154250414,49.82444330884102,32.92785504343335
85.3427156369754,25.275490284959368,5,113.30693870192707,38.64224721173343,40.99815085529565
91.25975950466426,26.84721946045015,2,38.31511793599706,43.86016720470024,45.49645484536428
94.82583975658508,14.817696759959873,7,119.41819842321429,20.715020591549703,71.57490162734804
48.34161196720015,25.775854650845556,2,70.55952375743075,25.106404789281246,24.16719024758095
67.39905421367159,15.014752620033784,5,72.1630817198137,26.104190458113823,55.160174177869244
59.296669059589576,27.50833849837845,5,44.23870136512679,9.704726964480258,47.863248616959474
66.64813623738611,10.099456128370361,4,47.622857836824274,34.47445781634786,26.55456916395314
40.23444221734003,12.038892159965894,2,52.291086744745215,45.148836180872834,15.775019531387793
85.6497222187362,30.729841015079987,11,69.38474022857068,8.185290906920951,89.12275771610427
89.1219813173982,21.17213081363652,5,137.03638953307265,4.315913674308225,55.412574098838036
59.22800810233996,18.084993484574312,8,74.19122858760966,36.91094527701711,46.90259541122066
48.2279410022825,33.89591934752884,10,116.92352478758622,13.660091583649104,48.72357243712466
39.1541727974458,27.293383521298903,10,39.92970046678457,31.193127080866468,42.774616412965834
74.44471361055729,31.104631368736488,5,100.93185591263911,34.78791689960904,59.56475877654685
50.29506957534779,23.836305493754185,2,87.82694775245274,16.09553817909109,30.372116865536263
89.12000704437027,43.75740085730002,7,147.35495363454055,40.75722987128922,69.36813082784872
73.61581086491655,20.768402976081436,7,131.54493238547556,27.499449105710845,74.06265689686379
71.96954613632565,37.211468845519214,10,84.57957269263797,43.449970397590135,53.51949350300671
66.36113753338566,24.57043771930061,3,123.01713168544066,38.16467762794738,49.09958722539109
32.975462062867166,13.418427235610778,7,53.1646489552533,43.42878160187269,18.020441615641406
90.57495831956315,28.37994122023676,6,97.48035928701337,1.0080691058947044,66.87399337348265
70.8159370644649,27.203337930186144,2,38.95428666824498,12.175313036929737,39.21593522906091
94.61402891990217,17.64074730032539,2,71.77068387020196,4.500397022296932,60.85171503787828
64.92816631023766,18.544465060056996,3,57.10346179466044,22.10415085946746,46.55434616676388
76.15720797390385,24.827116498405054,4,116.2691778390253,44.49800608076591,46.976816711283114
33.653621261304444,27.44823470673587,2,88.81088294572338,23.37701311334346,37.13594948044001
71.0628514935217,7.705357019844194,9,120.12845746176126,42.485652229019706,63.19912768557933
79.70222475337322,32.37185016766662,7,91.83545251577347,16.358911900965893,65.22615014320999
80.60342916541623,21.538514183295156,8,40.378133058196624,16.97850364026262,50.87716916168998
80.05725739496856,15.677767609212767,3,118.24411796790321,44.778086516343876,40.30612293985044
44.7083707740884,31.587465860163515,7,129.98751167853666,21.290857325585076,37.51947449421149
93.40090104433969,24.834674144070807,3,138.4237471095351,39.48827438973332,65.28890116030321
94.68683784062101,33.51316043747578,10,98.63903343680498,11.832177394095067,63.492792994014344
34.913731885504085,28.065665840858287,4,120.43024307993942,47.44004148388177,33.406883434600196
90.86901748276422,24.98939847936368,7,120.24532042591525,28.728912326528555,56.161203079884125
48.814197629784005,23.930890385138905,2,48.689971175873325,37.966178428920095,31.050496320972776
74.80346531381271,28.378989323892966,2,49.70648249514849,4.475784989744275,45.50128377314895
51.97720984784859,22.105281188334686,5,38.506260697095136,24.633211291526436,43.81328158670755
92.9040310192529,19.0319918787745,10,68.38963621683618,45.05192488670116,70.72182834417235
36.59775078972981,29.26936385858251,6,86.82103052892774,43.851931452165225,41.31030629576677
62.353543102164444,23.988585109888994,4,149.74774233050604,2.3406978617113774,64.16653149107016
57.823106476234855,25.234973536483043,1,81.71920104818034,15.184923456447336,36.36602738449648
51.19152439806902,32.62565885308226,8,117.1491106208845,22.166000323954005,38.21943100901065
71.95970940720966,24.202863745849815,5,113.20764315270415,8.613240717789411,46.01864555909327
38.51862332240839,25.105237478792535,3,54.53783403006955,36.49991554949852,5.849894963421708
76.5830571786903,20.802453419843477,4,37.02085817393237,9.225599779935578,37.319903809279566
93.73848804731118,28.015179537872957,3,95.5208101840305,17.331984718494308,59.50096349863509
82.29631644046096,27.448795388760615,3,114.03667107773713,33.164031842890914,47.2764241294529
85.90108893912046,31.305425922533907,4,149.79021482235072,24.104467226223996,58.67595989451152
53.376388306635164,20.946098140951868,4,73.03332627374049,36.92855193174469,36.43136919231946
51.11762942127922,21.7952812128687,5,137.5637474497316,48.060395061142984,35.409172742718724
63.60814305485866,30.544961794018285,3,75.83189470430237,5.827334385759874,34.48367517920143
32.972229959547725,26.765491023540044,6,112.72940501166154,35.478385819903046,31.86715628351396
91.44827873967462,18.65647311665114,4,101.79035166204623,11.517207781605727,51.608751020533376
39.34603624605249,34.145878474141504,6,36.35745519631163,20.72383637037846,27.153940850506757
88.695847545926,13.110846021198244,6,39.40661123643102,1.6431362897569912,66.23542716039822
35.432844430023124,30.489993272846263,5,32.49169076693532,6.795369114634947,26.69547705415483
83.4706202991064,16.143515748012625,7,74.50009015127874,15.988864452444984,70.59826142537783
39.87756418208399,38.20051961539869,5,119.49612585192129,17.099290264399247,46.86146863423842
32.47855491594572,14.187801911660637,6,50.73064727888672,44.97926082310479,15.538388126106424
76.76681426686156,33.06575456310924,4,102.70235620606749,37.09064546332576,38.8267971611134
48.21724451133784,24.428559479921294,8,64.65933360372935,48.60914840935205,35.360860482786286
76.44224993098273,22.43378201112879,11,125.63911487748865,29.953575516762026,74.35107806040158
66.08054128073329,26.29777659527433,6,125.80753788035891,12.085686604565899,50.77169283624215
37.07248036495426,29.42330237410469,3,123.04974179597083,16.382751496082143,40.402395736723484
90.58845476457564,18.669196483683915,4,92.9800216561652,15.991796164598354,66.26214917317856
59.400421359626044,19.289485923819996,8,64.14800520958221,16.32471638316258,40.04470849838388
77.73907305691472,29.547234055790202,6,127.13328526543614,33.648208655590786,50.98064440083706
62.56633718101563,13.048599324452802,5,52.33206743270898,26.54039640452081,42.42417210722645
69.28349587247831,20.910396347655404,6,64.77115224343872,19.271208904332216,48.35252068114577
49.68028350318501,46.28480867911608,4,52.073724739274596,7.45448843643583,25.58268172214854
43.02341976022427,18.223909247875035,5,110.90521924651772,1.1069581471072953,36.63056936474826
65.26706322152441,33.03461954231827,14,112.34832337389817,10.94173387938463,67.60547488776028
58.61423324311513,20.898344619003314,4,108.30119913441037,5.373570198434063,32.41319048136911
55.357358873205655,28.563316013580007,6,79.87217602376013,39.27225154261197,45.767596778244005
73.7168676811505,29.580489834173523,2,42.020520864171985,5.624897890694269,39.63182188708801
74.88293108072384,32.90269714628063,5,139.34035014180253,36.21141186534181,30.39267924720483
32.9848036459321,23.59822321231057,5,90.92771568146858,19.28293448880413,30.217085710569627
52.01839212583869,38.92219247128397,4,78.83666338933098,3.6689194871887985,31.949850691881434
56.76469576471453,20.874644047903736,3,100.65898718979518,40.63650247157929,47.69391685981346
36.29799047567093,26.63954289519692,6,53.1348522982927,28.981528511830668,24.57447746649793
45.33355633538874,26.716938525523254,5,45.905853492584924,11.788075643178653,25.73368303734522
33.35671681947918,17.146223160354094,7,78.66302657495322,44.7340587166334,30.40517763171059
94.75573641010634,22.998894215146155,8,57.26648329198926,2.2629156935275727,61.868022716029756
77.87621819303989,26.130594494668852,6,59.314835344459745,10.090980409888145,48.054925287371084
35.68426017267899,21.975152698094064,5,137.10137853342354,37.60234639029305,36.3003555336467
31.316209686355986,42.08646775819574,8,93.69110126229899,35.46889651549446,21.383756875733752
76.75370700989822,19.129634284803284,9,88.01628771880213,14.463584686223902,47.96646635942991
58.547490769373354,33.255971276983,3,112.73755124743168,3.101243767639156,58.15844438956181
81.14178608919744,30.995218692041504,5,144.18577364120875,42.90390361124719,60.146113979662864
90.02594245819495,24.9029650584701,2,43.46382773646769,15.684881903495128,47.17959285963133
68.95452528606421,18.943536623034273,6,130.02414805311088,9.785670746413262,54.77778660835534
42.16204748962145,19.62221275725761,9,100.0823015841415,25.803091118048854,45.462214371721636
80.84261234301941,21.374228905484433,5,47.53984245742047,45.51135996412236,51.871986692979974
92.12776330633434,12.49981102637616,7,65.657918242679,2.1773288921687675,55.49634867639407
67.71503365889714,17.975742019404965,7,87.88336997576874,38.290204401544386,48.909707760263515
74.32983407324768,14.622664392454503,3,112.94125734929075,28.623661396935447,40.667476400220266
51.93585517738375,34.42112502224402,5,59.112842034414264,21.272455827590846,34.18653316384094
54.79930015292023,29.32923674671753,5,94.18545785611079,37.204022205253004,40.26416333672457
77.75254236044916,30.501818692058222,4,112.16059528990341,48.29122122208162,47.63011227275975
90.30512139644324,29.121823660793634,5,83.84889010170075,11.460310558134552,66.79337568494726
70.8842451695829,26.16877336333914,4,133.5631153344211,7.182368253605981,58.70928494943885
81.34011405154759,35.224762324903956,8,134.33509234084852,45.64408726113485,46.741966435183066
41.15627613199925,20.72466140987784,7,86.48294611685348,33.44765387286518,23.491714669551754
43.77734086676828,25.746687587569316,6,146.75108524906796,21.899301078098297,40.55019154086772
64.58225464417035,30.22941179476886,7,39.07021108865368,28.662978513214156,58.425731289411644
41.47602249578463,15.751535377007096,10,30.403485398752395,37.2806952588122,25.834946689094426
71.27467956436003,46.676122272997844,4,75.68019165647029,38.65159493528586,36.20642160196849
48.957457050655435,25.199960339443102,9,102.13164736470111,45.99470904094823,38.362171339788944
81.44962021334797,25.99392615402915,9,105.5040188939593,21.342139444781132,59.9726068806178
82.52717252993233,33.79814622172445,9,87.17348835525942,14.67054550096975,64.73330008502127
60.14618462409795,31.404687331071568,3,44.98599758887754,31.983213339492096,44.35986141328205
41.752691277446296,25.266546135775215,3,50.45970261454731,20.78639496397652,30.59274794715985
72.04037247032562,25.910906066686294,8,132.2577580622411,29.729922697448895,52.2450016304863
94.53115618713312,14.470960283364148,6,134.14933580871136,20.99928992279751,86.4477778613131
70.46840836626401,21.104739555050166,9,110.86782454328642,7.649789333908724,61.35103640488296
32.32535489641051,28.620471513112722,2,109.70615667346588,23.47133758294792,21.635116493971537
31.124108424860367,28.107249873300205,6,101.7218553633369,34.54589109705164,42.0896575647842
50.8235280819999,33.54816025002861,2,54.35110628423858,39.964190383382494,21.437023574188178
42.725947445926316,24.156492592436727,9,81.39008403118838,24.666313839827342,54.71897637574709
82.84832846431503,15.288994405983935,6,113.50735817560545,8.261894510520046,52.3440771416759
84.91236835734003,32.397113015429746,1,94.47027264040064,20.73438548247158,59.87744355295779
46.81022013518095,35.05262542327411,3,32.2296400866119,39.31469644208491,24.257728475106006
51.166910501743025,31.287712009993605,4,144.4268168064118,20.642963530853642,53.23964848396335
45.35605290148246,23.85456430399756,4,131.3779263086572,34.82653968021111,50.821006106376345
89.04486557913216,32.31070236313605,6,61.26540169316854,25.360684083904488,47.22276710899119
62.672206750448346,49.002373346057496,8,103.97507221995554,12.061156255469834,59.22684190837509
72.6489078653313,25.80606620108333,5,140.7887260473825,39.80752540115372,40.51241008209492
57.006335635474215,15.817843154284125,11,41.521321453638166,4.210672703534351,41.781043526693466
71.01592257779453,20.896004653134938,9,90.36353769560408,26.24451413775753,48.73693794850715
55.080599486912845,29.378332002128356,5,84.74916310155534,10.444551712170247,47.54189919996229
52.079098452399656,13.76636982371356,4,79.22460063402387,3.353281427068783,37.28539096678141
71.24120475627622,26.185821524384487,3,130.27063306715098,25.146696854162442,47.73698409803338
68.4190350731843,27.66235655221118,12,75.67753760369487,24.97810779674618,61.85023893545464
49.079317020916726,35.745852178688565,5,37.639599988920914,35.34504508378604,33.64117055333446
39.70764927076577,34.1713639923801,12,37.9005290597163,37.237534652595244,43.69094640465226
53.957485099478944,31.052093542262398,4,35.12935278295308,36.38957443464484,39.05146956334814
56.9878465442241,9.861246926398294,5,79.09745062488447,20.47793664583775,51.42673358549195
70.86448167259931,31.447371896335476,3,116.2087533238032,31.584489361328128,45.53110774798189
89.44436963639615,29.938593702421723,3,54.44669543166186,28.847262132198015,45.647112127150805
32.352011839640134,26.791610639548427,5,107.57622245178594,21.07808780584598,37.263782829175504
45.83796581521992,12.8884451169816,3,112.4506166524445,29.86063470929966,20.504412635971995
42.59153624817142,19.56258263569058,8,60.62425488187175,47.36239383531313,25.924856579024542
62.64913656509594,16.832240613261536,6,102.0669187272755,9.644687184068868,56.247042473582525
57.93055245780539,10.894940923450365,4,112.18420080322169,45.28860478927631,33.00143062986307
77.38744554831224,24.97959394009644,2,85.99363473625509,2.672775699159918,40.18686962311426
45.75703431541615,19.415245149900542,8,70.40599167361141,15.419460645083033,28.34137321810138
68.64239377373431,43.37713906188238,7,104.29818618891927,14.407262430576411,51.64615473622955
87.45072213399736,23.818596423934633,3,147.34165047936682,31.318255394045284,66.07662625905078
89.1940530946898,34.05627209106172,3,81.22096912427737,6.561247588864516,64.6183585349307
92.32099930712702,14.016306827147428,8,77.00821155421453,44.11738059198769,57.72978076187436
80.26197488519925,21.28937289796591,5,85.7120282911336,41.427570423252064,64.47476340922137
88.88921390682948,25.6782851322402,6,39.14620721340579,32.603290984263886,52.303492090050895
45.24450667904282,18.642922359746308,9,96.3795935605668,22.920691589609888,41.760410098400726
42.842761382781006,22.04459520636679,4,69.44368646607163,46.64780210710392,4.710080200574918
30.421725445734218,23.47434365629523,5,44.5706546797515,41.5373277360278,16.423862147235546
75.9448832328914,23.36264410188574,6,85.9508089340848,24.965757404062245,58.99928453887541
