field_size_ha,soil_quality_score,years_managed,mechanization_level,crop_rotation_practiced,overall_productivity_score
32.66317201672919,5.50006623384294,26.731584304622032,98.51896896773886,1,100.0
6.684907052677837,7.276829123399997,16.325978027826864,29.522997737163482,1,100.0
5.539182065702494,4.308543698061994,26.45675600453207,64.47255863408952,0,100.0
33.34063671621456,8.774974294110613,24.51874691860194,85.54783401603136,1,100.0
27.768605424065157,1.2635324629133162,3.1997597880527016,57.95244339139109,0,100.0
22.079804740390223,4.957877755255981,6.856766757185007,78.95021761153926,0,100.0
8.469701335987274,5.598926649819261,20.073609405504932,41.44521858399123,1,100.0
21.140328481596264,6.463290144367866,13.861540093951206,59.049134565480465,0,100.0
39.69685640268057,3.4846472112927693,9.430294595760696,5.5666392804328275,0,100.0
44.59144055367359,4.847319738872518,13.140381825391394,98.57676058248134,1,100.0
35.426251928246785,5.36083975192651,13.910789741848395,80.00184814484173,0,100.0
3.9356966181631603,7.1821898081489195,27.4060152738263,86.88090716314495,0,100.0
33.850079053454806,7.9618976626223255,4.000290227443638,69.42942781429461,1,100.0
12.808293887768434,7.640445946094085,9.112191657420835,18.605003280869948,0,100.0
16.447310908293847,4.0742474706062675,16.589379680898706,3.1028442418032265,0,100.0
10.597787190039242,9.995054706927672,21.25032087228716,86.46566077360136,1,100.0
39.012033740390024,8.637987806084615,19.288481379818066,39.63306537361231,1,100.0
32.78150400922667,3.3402103583047205,28.30763939438444,26.38648760399199,0,100.0
30.97991767535986,2.7559522510554477,24.072658819764722,56.16729588389444,0,100.0
33.73065787379453,3.826191255250514,17.155228417258478,42.08985224757193,0,100.0
12.601840808791266,5.071103676996804,7.225798058531717,65.1665995687557,1,100.0
22.787576301942718,8.657194404876524,14.075352710664955,48.37932330545136,0,100.0
32.02943235590047,8.00526037415081,21.108085081639842,69.72331404402706,1,100.0
32.19310735329672,8.661215111552885,25.300903070246463,85.3423269509143,0,100.0
