soil_moisture_percent,evapotranspiration_mm_per_day,rainfall_forecast_mm,temperature_c,crop_stage,irrigation_hours_needed
35.62611400541015,7.808558526738709,0.24601354071824438,21.79889889717598,vegetative,100.0
32.7873680063335,4.324899783694117,7.68354375176035,23.06453096559603,vegetative,100.0
72.046136139264,3.1986391926902953,2.4279879255333814,36.10071744155227,seedling,90.86776543457786
55.93219863361048,6.070162802662461,0.5664735151867277,10.88621953092238,flowering,100.0
65.82098602698365,4.514970759743548,7.191472502899786,35.195584420441676,seedling,100.0
77.40956226495683,30.66022148392648,9.457779802214256,43.349416611056924,vegetative,100.0
58.6423563515846,15.319540776094087,4.426216050351829,35.13474451440356,flowering,100.0
78.95659948428467,10.224983950342315,0.879134315856075,17.08053378739087,maturity,100.0
38.705843099127776,1.421407975135045,0.07669761351171905,21.107749832859668,seedling,54.14193778602983
31.176030938773632,6.859697552471328,6.033256630188366,33.26639200043537,maturity,100.0
44.19859327957469,8.644534220007285,3.994090664494782,23.010754531477804,vegetative,100.0
48.24796489614848,13.687470474987855,5.260511349135244,20.95191768637144,maturity,100.0
73.7216925711551,5.867780704588533,8.388173456209557,24.192157230725297,flowering,100.0
53.59642634220058,6.522471283159804,2.8478185731327947,16.025193399996184,flowering,100.0
37.53085996508102,1.8418480806335422,0.664888979914951,23.957935140506006,flowering,77.37624774339719
64.55805697205125,1.6023614991159338,14.06566089367897,15.350274534607857,seedling,32.75701392256075
50.349916228344256,2.2273257273857774,3.9401706494100663,30.779791287273248,maturity,77.11630531050285
29.727916716510208,1.6262179410550237,4.776380911670394,18.24535003935467,maturity,48.39772856808342
54.609187255475135,5.4421136356211965,13.546111655272364,25.412021759786562,maturity,93.84354111992818
74.68367220843703,4.6258332317884925,13.410717700317559,21.444469285315222,vegetative,79.60488545406797
70.5573570485492,5.292650824392824,4.244265757957636,28.056405420426643,seedling,95.47822271923694
55.208598358119865,5.87359037982054,1.7663425102875017,31.578672556579924,seedling,100.0
42.624990433099285,13.596152799518105,29.23878505979045,27.291988874314686,maturity,100.0
25.21872506385267,13.36631099334549,5.709954773972422,19.39748080191388,seedling,100.0
48.178935399897426,7.227233381990617,2.624932730830704,20.494702227928606,maturity,100.0
65.12476625177474,2.884229118059842,4.103048591158601,43.87920170648675,maturity,94.0491775867678
41.616423183980636,1.9139269687831635,2.6878508800995444,32.58811264282764,maturity,77.26540211739935
34.126809533099866,1.3186563107462466,10.959923500858949,23.417136385112254,flowering,73.80259971180921
75.8827831562572,7.184331663352603,3.293722729272231,20.40671356961499,vegetative,100.0
69.29334202747954,5.127846774290457,8.67297592982866,13.488457092400477,seedling,61.08580211547264
58.296537165208676,4.279101744292116,9.16841966318821,34.02586740926302,vegetative,100.0
28.207000635231164,8.954783558007858,8.695806757918321,19.312773697884445,flowering,100.0
28.69453042437038,5.054371642829027,6.404064288469038,33.42988254119147,seedling,100.0
26.19317548734674,18.537381249516734,9.650892798024959,31.6197184099961,maturity,100.0
56.97780001356459,1.3464680983129724,2.4488246567024947,35.82241719744409,vegetative,86.00562946114168
26.93376778840016,5.583302635907847,0.6089357416818296,31.07071245087863,flowering,100.0
70.55763193175798,0.9030723701710801,9.240195485459305,23.321263119927586,seedling,42.203087309889234
79.57790010915933,8.398908476969702,3.4474535249829734,25.12726095859113,seedling,100.0
41.98089108251992,1.3816948473498374,0.681252759678811,25.19628469400609,vegetative,71.09511766891463
47.22019081802585,6.0464044161592,0.6126041437459396,22.85003207597012,vegetative,100.0
62.700030619140726,2.788656042725539,0.8672594086496881,12.014258440401616,seedling,40.329694975194315
76.22918037954595,2.4760428780104613,6.950974986941308,7.759944664802376,seedling,28.043770588915976
73.6456264133831,2.8719127381649545,6.204163871220221,31.07063414620661,flowering,90.28533300524839
23.455509724990915,4.478428482526542,1.139641651826027,23.55262377872104,maturity,88.22577609046482
30.144308153405902,1.650979635264601,9.38408473792789,32.68031344716341,maturity,77.19061890921722
65.27583191346754,1.4748278653743525,1.6515200651301079,21.96368882062459,flowering,62.60273262161602
61.33358648194684,7.633155044728795,7.87483421160208,24.99080348156267,seedling,100.0
27.993115642407396,0.5713394658382223,3.3550296629379455,32.43623125079574,vegetative,80.82579601292872
50.12387492009406,6.074801388814318,6.5754284723260135,37.44270591580062,vegetative,100.0
66.84887786511773,0.7048355319893199,2.4013823781416437,22.47056597939506,seedling,34.24011495981787
33.12684093576162,5.422383319249777,2.131967411873806,16.999354059304004,flowering,100.0
72.27725814407998,2.505503900777828,9.205576333908429,34.704065143537335,seedling,77.15327739664606
23.178306489222077,8.59692846164485,0.1797022190945087,22.703313069423054,vegetative,100.0
66.93170510408443,11.815383424764939,18.392061582658183,21.118086999694867,seedling,100.0
56.949133987392216,3.9761289482020583,5.223171711210983,21.80165316409942,seedling,73.19850793023484
38.911960799260946,5.695927533573945,2.8324262907986837,19.250928559577513,flowering,100.0
63.25595290051468,10.459988897798288,4.9450401228413545,31.189963337189774,maturity,100.0
66.94194770906958,3.76339944003998,0.6547647210306567,14.294165036177832,vegetative,70.97116732201738
76.03393827823815,8.26105239106843,3.608272968047847,25.81640925850281,vegetative,100.0
42.06648032925582,2.44992558334422,21.03046832081219,26.997670451259378,seedling,57.312983043340935
61.1610041587973,6.350628689425891,1.341158567651923,20.211637465311714,vegetative,100.0
56.15697661608145,6.373572861745795,6.405675111138054,37.69705961163507,vegetative,100.0
51.51236416742531,6.019824329565624,2.854394434371033,32.18667397288528,maturity,100.0
73.42498844930228,15.459565053053996,5.284350926116174,21.36376822087407,vegetative,100.0
20.19003884830402,6.044803488045558,1.1463566184274772,24.150828841413368,vegetative,100.0
36.92669636621586,5.886545806701844,3.178779916024931,32.15432422437187,flowering,100.0
52.29663437268981,5.46480436667473,19.583347382694406,25.64021670678037,flowering,100.0
30.69759569819314,11.08022404875263,1.0863488726807022,36.212625111995564,flowering,100.0
74.4719920239655,2.3002885423748705,5.059123816577351,29.529677593193604,flowering,83.42963698585025
58.85570705678092,12.931635043581473,4.285367838741778,27.023066217040665,flowering,100.0
48.67297967791939,5.86965944986308,4.16263922049523,26.95421303176422,maturity,100.0
68.88210554399927,1.815974977717211,4.774161144205939,50.19117316037499,vegetative,100.0
47.053171487906226,6.485600486697411,3.488165874900475,16.852295760600605,seedling,91.21188375994704
53.51918071580057,6.197897071143144,0.08537856984511583,16.24451160745277,maturity,88.0001880334261
20.16505973323526,1.2625566182975718,11.517768382754333,23.068455516669236,seedling,66.41135068131256
41.94203181170441,4.824858129399097,8.771706537436788,36.2375066506184,flowering,100.0
28.327428341058184,10.23492088098898,0.9568176480281623,5.288906442525512,vegetative,100.0
61.38132083973746,6.369936459771326,2.66597973158011,9.768883726998398,flowering,92.54098814770033
48.74161753854403,0.8845858809466698,7.360328478804795,21.802176140680604,maturity,52.74609981808918
38.10545343501385,4.590605344977397,19.575718194540002,41.9612776629894,seedling,100.0
48.06994036230454,1.3424525349970842,15.09367882784348,25.20352545660025,vegetative,58.89168624766838
32.57779327708077,2.743440007090862,11.480987668591824,15.70064828856757,maturity,43.596525248210924
75.50519794916843,9.348463701518439,0.8620971095652636,31.576387522976603,maturity,100.0
23.23835795305478,3.9555659107369077,12.294738938141045,38.295438162778204,vegetative,100.0
71.92502211776723,7.2402428417263325,10.536938638015974,19.890481274849577,vegetative,100.0
50.68152732400106,9.510678557180356,2.3656418200732428,28.635244474571344,maturity,100.0
57.13678976832904,12.78900271130242,2.5086901609345107,26.25405908143705,seedling,100.0
38.15633725452223,11.153483700427717,3.080087452999154,29.57812298321322,seedling,100.0
78.00185700765928,11.134943659302921,5.338121535606616,21.32834132964576,maturity,100.0
36.91105751116939,8.283778597090864,1.5111747080532396,30.02904801423059,maturity,100.0
55.33267982841826,12.453780767794022,0.11607921863209722,31.707744416732577,flowering,100.0
79.60500230642774,2.490679889540745,0.7612679623302978,30.71439507280616,flowering,100.0
72.86566378300675,5.77300071743861,2.900127472457368,12.021274873372075,seedling,64.27726241626497
52.17978951716636,3.143518010103815,1.6564464426417045,13.529090779078887,flowering,73.42858460282008
79.42247137803272,0.5562476760536388,7.23057345434741,19.486139422917343,seedling,31.334313564310584
62.08219170395688,5.295237044519093,0.5641084643228894,27.139899269870742,vegetative,100.0
32.52202496850856,3.6598300194921007,12.472677830123015,29.473596827527,flowering,100.0
44.33577262614838,0.8747237040818607,11.284578965626398,16.56730496136639,seedling,25.79449494064536
40.06960004069306,7.5189145127856065,11.971134977142018,27.593898410130755,seedling,100.0
40.64082249627135,6.305126053192287,6.727873832395492,32.565832901201865,maturity,100.0
65.62738636159197,6.3502505149947845,0.5658433308618953,30.344006991531387,seedling,100.0
55.05577563636761,2.6520461715452077,2.882491239839812,21.32134750348296,flowering,84.56878085088852
22.285562695371713,1.8634865622492973,0.7043937167077606,22.052633657104188,maturity,58.56077480964719
72.64690901905857,9.244278917477425,21.990451947884964,14.619454963675793,maturity,93.9047574010097
37.80776842880987,3.9802877425914387,2.0251142051034106,38.92259169933704,flowering,100.0
79.82449261478862,7.768803035404327,4.401367812987013,28.79223622527445,vegetative,100.0
77.25144382008715,7.392592398248945,7.556863434557229,12.10212960712051,flowering,100.0
76.43184300091791,3.8175728343117106,12.66729751680476,34.813169053752944,flowering,100.0
68.66765624383842,3.1663899220857443,7.043675934179689,30.26838842984356,maturity,68.18095395710064
33.23679990101255,4.379891559003783,5.612022132568822,34.554356561760486,flowering,100.0
51.957964641726925,11.983582968750028,3.1366266228522814,20.531155769294,vegetative,100.0
33.45815760949848,0.9232168363669332,4.649415121729219,21.647795321277634,vegetative,50.610774484549424
35.58052733533695,5.755228212740381,0.4944839687978953,18.49882355288759,vegetative,100.0
56.657106166176646,2.1686394111122653,10.76748784501411,41.93745231991818,maturity,91.56174806488175
22.450012721183803,3.461573025149355,3.923871154341735,20.99207522552045,flowering,98.0711911016861
78.16751400924245,11.705353558092263,0.20481340976333254,17.358305522402453,seedling,100.0
75.12039035467787,5.527869623755193,12.622529814183494,19.824375567055835,flowering,92.48989994730712
42.84605432946319,10.535685213436174,3.35988405149763,22.398726128193005,vegetative,100.0
50.925346880414786,7.595045908341285,10.147132699118897,37.44762979253447,flowering,100.0
47.96716515606554,8.854455113945635,9.720637092508186,27.21471318504193,maturity,100.0
72.93198671704819,7.075370993015673,8.457351818639534,34.86840557895255,flowering,100.0
61.31611257896666,8.72838961759241,0.316845462171598,27.282432043906518,maturity,100.0
36.68667484546139,7.970888605380322,1.4188928081931618,23.55811435986807,seedling,100.0
46.81047526791781,16.411992642734628,10.419170774089615,16.659899702947293,seedling,100.0
45.73795854120583,3.610370440794224,11.462731060609405,37.75222778453812,maturity,89.05210941835551
77.56011009703512,0.9870805591982632,3.063081689776469,32.92769289914122,flowering,79.78116699935053
30.51865463087838,9.175672639034698,2.899462736886185,33.655585421705986,vegetative,100.0
25.374580237665743,3.4832031839732682,0.9627118624743234,32.4013143430769,maturity,92.11038209172146
72.83712992970142,3.9638821991192024,17.274698154806664,19.319083962522416,flowering,84.21600434234516
73.80115937035225,1.5715233802881836,1.1985149974429858,27.120058153880457,flowering,77.48902540537908
72.30434527472988,12.940865110092332,1.059391122476617,33.694905328596654,flowering,100.0
50.65861493753338,13.942419801782144,5.404779964725028,32.55469483837368,vegetative,100.0
59.584665696167626,4.236259950635884,1.39093185169866,26.25273204309166,vegetative,96.9956077842687
53.801782853659034,5.954104263819943,13.96572162352733,40.79989458832735,vegetative,100.0
24.166869563264054,2.922216058231432,0.05483456334191522,29.263818927187792,maturity,84.52626456005589
55.750093814043346,20.749488982628602,0.02884938044932402,35.57593602562189,maturity,100.0
20.816848835366052,1.7304012546467842,3.5147433069586933,26.601160264323855,vegetative,87.55576102197806
39.49924457342517,6.9953603540930835,3.3477632670138036,22.026711730525506,maturity,100.0
75.93755455239003,5.041572367277704,0.89183107879985,32.75346389889815,vegetative,100.0
38.242716178148456,4.848314750851281,3.411229707542179,30.86814769976973,maturity,100.0
76.38959855865487,6.696226860147639,2.652260726793335,27.771713823048117,flowering,100.0
35.00803742895465,1.6215142135973684,11.05137547082925,18.230936731607216,vegetative,56.4642107027496
38.87373442769195,17.36577680079366,0.04648501868473234,33.087689486889246,maturity,100.0
57.70444978631321,8.193739881519514,18.70503496255289,18.65230824295074,flowering,100.0
65.69761836735769,6.726585985125388,4.896056337227596,31.21885143668094,flowering,100.0
50.08326608029304,7.961493719683071,0.8234502212266146,16.224114463290423,maturity,93.48098911910427
72.92694123164932,4.852886435180509,0.23944292607814827,18.2236254466511,flowering,84.58227096230449
22.414425296637155,11.585759167226898,3.8620955611798524,27.336723343878877,seedling,100.0
75.33169031806223,14.047540626124963,1.338679407841503,29.63172474467409,vegetative,100.0
31.778467993724483,2.4636915635625156,1.7917069226942062,26.733500651775945,vegetative,83.13704117603264
73.05432470507935,6.425064558437201,1.406062989087902,20.78271811762878,flowering,100.0
44.05179076918283,6.793043618759134,5.251572851115304,33.90568260035374,maturity,100.0
69.96542335226226,2.225259635252901,4.031903727655851,26.11059805713071,seedling,61.96845673617255
60.299932988221705,4.801013425834591,0.4059115779767044,26.547001684542927,maturity,87.79760179479354
30.55649794869573,16.82407603755007,3.738297020994522,23.73988809767932,vegetative,100.0
75.0828541928869,10.120402903713098,7.831647043367182,19.218297052913726,flowering,100.0
34.73104342930758,5.275362417686529,0.423404604812062,34.01341343544103,seedling,100.0
34.64840712169995,10.594766093988998,11.024523904070023,19.858277423117887,flowering,100.0
68.85073379824283,9.47664535898966,4.317384432743498,38.57929781150868,seedling,100.0
26.35239533435126,9.41263751359952,15.04150153431504,18.400142866626915,flowering,100.0
33.32215438222762,1.2589076042550749,0.8016725719553148,27.583457718706747,maturity,67.01369650624598
50.220654405263744,7.339114322034929,25.23001668719568,25.556382693622762,vegetative,100.0
69.82862172119746,3.542560754842955,5.167956597335196,24.09903959416696,flowering,89.26127988276201
28.84903848423605,5.912040905230976,4.190797705478294,30.455384025739143,flowering,100.0
52.86009407074078,8.243497524198762,3.6209154943568977,31.318285966900525,seedling,100.0
62.67443550817637,2.585723627612239,0.11969314666485256,29.28771527393999,maturity,75.45823842583766
71.63571348295707,2.8701424268688775,14.037076256806758,16.48892070656077,maturity,38.6180139880246
76.13393361213318,7.110787921481563,5.164045112800873,15.629563235640465,seedling,88.05669179070894
67.07839486813594,1.8958076623776074,0.48049812141426895,15.148254636570522,maturity,35.69387488654504
59.16970389332011,8.007482122928446,0.10587390985191839,23.047314891531585,vegetative,100.0
46.01720511876595,14.371081925077467,0.2605925909909161,41.92274575329747,flowering,100.0
26.726609251305177,10.041292570817003,4.700302071453758,24.60660972583558,seedling,100.0
62.584231551531275,13.519846118001228,4.759789226373966,41.80732911387929,maturity,100.0
79.56423826852921,4.312053113410771,3.462409927070915,24.732766551976972,vegetative,90.45607152802621
64.20563568392599,7.295153738701302,1.8319370786950475,26.27990654313496,vegetative,100.0
21.002665624263578,10.163831803307522,3.793687076661851,29.76617597288562,maturity,100.0
49.77559868251033,1.6601834796399897,3.6314708181733284,22.67184546205559,maturity,45.765055939893216
56.87879794897423,2.733403345830509,0.09803258800520004,26.81831106276371,seedling,76.31578950215057
61.380452066170584,6.749914136498825,1.6596972385344952,11.377195512352543,maturity,79.53083437299566
63.18355013604251,4.290822257903149,0.2732595963852913,17.88711427146398,seedling,68.01479598333682
53.486506472991444,1.6040842304097715,11.520669030539466,11.54548436906913,flowering,50.89960802746917
33.40161996405442,3.3254904410884465,6.458980058988152,30.801918803970153,vegetative,92.31814093144641
76.5320396885928,3.9526387824166527,27.75338051910772,14.093251140757403,seedling,37.34232093197791
61.79998805981972,8.520529671451119,1.7989078461386232,36.29337651084274,vegetative,100.0
34.21040221216457,11.577172771447177,10.538622718088677,27.848180028690223,flowering,100.0
39.339309936216374,2.9549227051851497,4.619778513413001,32.67527997485674,maturity,78.04453957689996
75.31566023782219,3.7921738489024825,3.0176788296142054,19.826754931245656,seedling,61.93223104017014
73.24911120244015,0.6547703152952518,1.2588283658097663,16.012226247836665,maturity,25.438108540292635
44.30878630148538,10.503829706153043,6.7045435531778494,22.21821150775224,vegetative,100.0
22.29843331948706,3.8114118472738054,11.724371488804135,33.51347162342896,seedling,99.85290656332093
22.909842133636293,2.8358964656277657,1.3414133058765114,41.92041345713762,flowering,100.0
37.03509745510334,2.2284962730333433,0.96422568955841,29.066920353068014,flowering,100.0
57.74733316033997,25.190424187065865,5.957289138561483,14.474664056632836,maturity,100.0
55.05167812007371,11.71431458272364,18.855474526292365,17.224813516475905,flowering,100.0
58.02966721663656,3.2413601820959466,6.930573908307794,13.093396691851698,flowering,58.73370560959462
63.0369783159264,12.607808441784204,1.6744326459337695,23.966641894684127,maturity,100.0
21.141935215564306,6.092286159176032,2.7232516173862447,22.78210641162576,maturity,99.71389933680082
26.305135710346573,7.2984094944964575,2.425120452077683,23.907114772259188,seedling,100.0
41.56900710963276,4.938844372733602,9.555926126142706,16.41263246176866,seedling,73.45894773464624
29.291599851294905,6.173565168249322,7.378268546674091,15.611167202670567,maturity,84.78673370236312
24.51920255267325,0.56393184096919,4.4455114841766665,25.752923307993846,vegetative,68.27444485226825
58.45786375983992,3.363394318312402,1.6076361313265217,28.875287049617697,vegetative,96.55912167084227
68.92018864946594,2.532804765442358,13.902179371566014,15.521279516199849,seedling,36.904782489820654
65.15759944605695,1.0582552850146918,5.296696703181235,28.78972021231141,seedling,57.94485262240205
69.02238671655076,2.1965793399770597,17.612868413907698,32.574156368055476,maturity,63.67503596361501
59.95139264347263,4.4836960221945175,4.338896283174745,6.353817743794252,vegetative,62.06720175429674
64.12071930885213,13.977309388984082,8.607234578704052,37.60545517780234,maturity,100.0
36.30672645249808,6.598381890691069,8.386051735710208,30.6176345113809,seedling,100.0
79.58048217704986,6.880920422404413,2.0573815222586065,32.64903233034606,flowering,100.0
30.989939269633226,4.516469670236411,16.624060719849,16.832946384067924,flowering,90.41033462989301
32.86963246336295,10.825799992497332,0.11092880827979588,31.297192399172296,flowering,100.0
37.33530990895081,3.3494979212981377,7.320434368539251,32.21660995545412,maturity,84.65440253621718
78.51994580639473,12.546581164629998,16.842259926168637,19.787627384190277,vegetative,100.0
79.29731536123437,4.009556976673737,2.0693128662822913,31.238996227446346,seedling,82.3337027641956
67.69362498238985,4.889436656351359,5.222191613032226,23.894723017088214,vegetative,92.16903884796743
57.743455913578025,1.3987112374416484,4.130231006945019,20.05993764077489,vegetative,59.79554930977533
51.2037545110768,5.386411261484177,7.167083088311504,23.428420071634314,seedling,90.01278088561357
78.23725074121074,18.21171161542984,10.056220673870094,26.346183850553537,vegetative,100.0
61.73736817149485,12.174432097811106,4.619656349176581,22.579175812568625,flowering,100.0
76.68380769956181,15.591798086390696,8.461505517501154,18.665710912273767,seedling,100.0
38.993047968657436,2.363477146519143,1.8719080422661871,28.14363250538753,flowering,89.31403878973207
40.02648753617394,3.3148140002941497,1.2976572848718453,29.478227958293,maturity,92.0114413626027
71.28347564710613,5.161671574247485,2.8164549495334734,26.16816893635551,flowering,100.0
28.99129523511766,15.257889313545686,5.6619302705216725,12.059563752557375,maturity,100.0
76.75567167776454,1.114609435258474,1.0366398290395225,20.323268434759832,maturity,29.247874670288365
50.44846127980445,2.3965906200995173,5.7026774488424445,18.247279512039004,seedling,59.06150770640973
75.58483271502186,3.4694899034638267,2.5051492022607458,38.848786880848174,flowering,100.0
40.20756732354879,2.753493829048222,7.937777293773218,25.94315258210674,flowering,84.95743431229278
62.95753424836382,1.7589171847651333,0.187656953249088,22.758174543209947,flowering,68.70065001214347
48.97250731836138,2.2965888399724976,5.512840078692128,20.53025396916811,seedling,60.44388342222285
57.608217814728384,5.6081509230020306,5.246573218586569,24.001152743139954,maturity,92.74327737941749
50.26234958834913,3.0923671431607795,14.145624038269599,31.012267369226617,maturity,80.68129854822244
78.02693704228169,10.949909119398285,6.2477727921306245,10.360769110692837,maturity,100.0
61.526323868835036,6.082893085572148,7.955581328381371,26.841322576057596,seedling,100.0
35.07913811757893,0.5602600683218265,11.747912657575322,20.96323553000764,seedling,41.72162131262108
74.58061531430508,2.5144863925847787,5.620449290021483,28.445360954805615,vegetative,70.76636371193916
37.64178428930626,1.774968934603808,1.7135335981472424,31.392811712175106,flowering,97.12026818430807
42.29630595805138,0.8870700441613166,10.192411686873617,19.43583879837276,maturity,29.939445926362296
26.127421881212804,1.2358347184004193,6.883267310995565,14.04638399932407,vegetative,57.125961755561235
73.99799118777145,4.489547332671808,2.7620381809746024,22.56479247905199,vegetative,83.14298552400274
37.16672139367178,11.783694092638402,6.198503780655651,35.29654542704938,flowering,100.0
35.53505707588294,4.100859961832468,10.112995693451207,31.685258009458167,seedling,96.30873494283964
75.21575587969724,10.604593362338465,18.576554823768483,21.979017427221564,vegetative,100.0
68.331611744302,3.001208345687065,15.21952106002246,19.921287005688608,seedling,42.19414250854078
28.464735291162462,5.153513157228858,1.9676418768267068,20.525204161565462,seedling,96.05317138461024
66.15947023422083,10.368644943190587,2.7382582179947876,14.618995702553395,flowering,100.0
74.78198588322745,2.3440087102058063,0.5800664159602267,31.27819224421527,vegetative,78.69200471071449
24.710673092644633,5.460144414384505,1.422065686355751,32.73933080955753,maturity,100.0
69.51289969427438,15.576599630573266,10.703233020291915,21.902899386795344,vegetative,100.0
52.84520311238336,6.470302204212712,2.238079975132116,20.994548801529028,maturity,87.48831197837286
60.15184696272804,21.572005449114286,4.845197247999919,19.413809630149025,maturity,100.0
49.57126033429621,5.0200985457175,5.482556760514067,21.397076684716517,seedling,80.86050673128902
61.86818509431672,6.144489556991502,7.61238690571969,19.118611505012968,maturity,77.79900588466295
22.045871700005193,6.592677977397731,1.009357265249833,23.758368697065936,flowering,100.0
65.76240339339702,1.601605087016187,1.81787299249162,31.291170824393074,vegetative,72.77003857962592
22.000621871537504,4.7264252016358,2.9740836632411756,30.466870587976285,seedling,100.0
47.31799086484061,2.20894576701361,2.2694000707300894,18.290474043651894,seedling,55.110218125977696
29.057899587817694,5.432556678374688,20.344914387461305,26.214477710524097,maturity,81.71913344888588
69.41445664107843,1.687342178443164,9.00725550510904,30.169208714849,seedling,70.0959706988932
38.819654550540115,2.0369064472953173,3.266621269065359,17.481693533320765,flowering,72.27144520222868
47.24561267625995,6.52660772583293,10.57093625825901,26.13133578056802,flowering,100.0
45.72504447789869,8.545712374861802,2.135892848441698,34.70916683357182,seedling,100.0
66.35011794108239,6.799606234016665,7.704886803793856,23.04087947960449,seedling,100.0
48.86866158775853,6.730264838548507,1.265924012387905,8.856781788303657,flowering,100.0
67.33750010062076,9.359951031298774,7.399115637897985,4.8621569869573165,maturity,92.35691972419322
24.410496608160514,5.390292011915497,3.0481992070270465,27.48650188839964,seedling,100.0
31.495638074179706,2.364110449370142,0.5686400226781327,25.852132610591262,maturity,73.09527746704498
53.09205497878164,15.965749907192627,1.5959493851069004,26.501878522164265,seedling,100.0
76.8252994851617,3.2797160145502424,2.5731193400546997,28.914299790798474,flowering,99.76794771278469
24.485470803306818,2.6359696695737003,6.917350000215167,13.16437333528206,seedling,57.52053274236185
22.58505296941186,1.6192982926990314,0.37891533564723145,18.545504370546915,seedling,52.732698580215235
29.39304049567134,8.433919786288381,5.3873909040556525,28.3845075289972,seedling,100.0
58.46918773160939,3.0964424548670664,6.294145367140764,30.886909950095482,flowering,98.9996667179077
43.93957500021483,14.585203743517276,5.305446375964826,22.944918167169874,flowering,100.0
69.53314276506117,3.490359364628536,7.149552072104872,13.541780114143878,flowering,71.0445989193172
24.31598908888195,1.7181863147223428,0.9811001697466968,27.719710326055303,vegetative,76.56575948649258
