date,temperature_c,rainfall_mm,humidity_percent,solar_radiation
2023-01-31,25.61978974989784,59.81539229857017,87.30782070724747,17.40725950059439
2023-02-01,37.10878379722223,67.39540954347011,91.90387509125932,18.73841133242976
2023-02-02,20.093113499853736,36.85684443500289,78.0208080834047,10.296423333118517
2023-02-03,19.857941576411534,43.953456725859525,81.06463768523207,9.407407535321473
2023-02-04,38.61216856336588,59.31321525580506,89.8119874622776,6.185761618885684
2023-02-05,16.133940305472105,52.188053798717604,82.71067288311873,0.6596476829520188
2023-02-06,11.710054698348625,29.19318801284693,79.6195585520559,11.17898823692502
2023-02-07,18.3718765109,38.23927838023938,79.60378007716727,4.048242844971469
2023-02-08,19.69772416964507,63.24537951991956,89.1034559958354,20.65117116431167
2023-02-09,11.020375322439477,19.63847778065156,71.54115997721846,2.8367344262071392
2023-02-10,23.97566634980311,44.30291275655788,81.77961338418537,18.09973327941358
2023-02-11,32.58757079889229,55.482566317705285,79.0721513864343,1.406664825084053
2023-02-12,14.71236181028139,36.28606379908148,79.84779535064888,38.36401857046675
2023-02-13,25.700625751628714,57.57025366988772,83.68759582302293,2.281274504915955
2023-02-14,28.167485405014183,43.009286799830235,86.17678231607167,18.778986460273146
2023-02-15,24.332925797805654,45.11197205334331,81.34723783220443,4.919089626594575
2023-02-16,26.485540717928476,39.77903606547229,83.78986951969146,12.965507821379862
2023-02-17,26.578618100761688,39.059867125213565,76.37884079661875,25.89434821948349
2023-02-18,18.498176344652542,2.398396054768142,61.54884436308727,6.753143078505062
2023-02-19,36.988660576094944,69.35911607855878,100.0,36.11571588351267
2023-02-20,34.98205467260972,35.91984402361921,76.61483927973549,26.32084336443868
2023-02-21,34.51929117792934,59.782268629068454,86.9370488208552,1.9798609622211414
2023-02-22,33.10940592435091,53.96491893114965,90.25766253448377,8.32212914889222
2023-02-23,12.400164244535809,45.8382296343837,86.09742280094666,6.947179982571599
2023-02-24,32.40849902249573,44.51830191879863,79.51540529232521,8.75443061317277
2023-02-25,30.24481142039606,45.26589514450261,72.7056424701625,6.2182881401041
2023-02-26,12.707811080449734,17.78513937706802,65.84245480104224,3.802787311613873
2023-02-27,23.280717158799373,34.958561287543226,80.86607825220372,7.940497044964031
2023-02-28,27.214347594602305,81.81379113764213,97.03172462170244,12.660914301231704
2023-03-01,38.31453678499708,53.857726109001774,86.8741738694199,0.36253929542485736
2023-03-02,30.79779086315407,54.0074917465913,83.71632118346393,15.955055151350477
2023-03-03,18.08347418177359,42.80825334683531,71.7432908607874,9.584108894267164
2023-03-04,38.563107667615704,94.74988219607154,100.0,22.988398659100277
2023-03-05,25.350238101711113,43.09564508481816,84.91348264585764,5.809955631603179
2023-03-06,22.953270904775266,7.54454979947468,51.92101249940828,5.158640510018441
2023-03-07,22.3830544272895,41.76402442286891,82.14284896381234,4.203296163191999
2023-03-08,12.011558095814934,51.06368571524416,79.60149670062502,12.182043226909949
2023-03-09,24.121843969470863,53.88743608755026,89.98592839114609,1.2145250552593005
2023-03-10,28.979882058445263,62.68812136408918,94.91565536141285,4.474444364671284
2023-03-11,21.916933379798277,22.57350692805662,70.42701378947193,9.69224802006314
2023-03-12,28.363619817980464,33.413807830187636,75.85856312118771,1.9431731233316332
2023-03-13,18.084871432686555,36.53057583805509,74.23347443334603,8.955788114304536
2023-03-14,23.87257668577904,19.217574925929924,62.88087046244013,20.284811387990448
2023-03-15,27.53232261286906,70.69188967298832,100.0,18.534755287192272
2023-03-16,26.517287016507368,36.10164905568749,73.7254673919881,7.65939207886508
2023-03-17,12.15627928224763,23.819412949865384,79.74868713091504,16.592480084865276
2023-03-18,21.48795239303017,5.2605664109755,58.33278300648686,11.828972499546634
2023-03-19,38.41970344250085,68.96336951613156,97.10763670975442,9.684645971157195
2023-03-20,21.060431405355857,18.40365186810765,63.51279013578566,13.26820078595478
2023-03-21,25.126460352894714,3.813792358953215,64.52387126398668,6.198059132338117
2023-03-22,24.305953995608444,59.448749777943235,88.09643810320601,6.672165411702622
2023-03-23,37.54591807135721,107.91502692454588,100.0,11.595812181402167
2023-03-24,35.32294497755736,93.23536174199364,100.0,8.334538306444705
2023-03-25,31.460247998550475,76.55430979517705,95.93144807219304,18.185475440816848
2023-03-26,17.21406149301973,26.145699627128547,65.93210733633879,14.560466761130076
2023-03-27,27.87346439353664,71.86473335802981,99.73889449606217,14.504500150677755
2023-03-28,29.543533944601055,83.56413186067667,96.0525629804267,12.493442676570275
2023-03-29,19.411161315231563,41.55875922388899,83.36196603393404,9.603455113563916
2023-03-30,18.035863153218486,12.384522860196519,71.05724415676326,14.265840756319202
2023-03-31,38.64011317765624,67.29254038348506,91.76880075998145,17.16066534227916
2023-04-01,22.59357350226457,79.24107677148785,100.0,11.050074051012718
2023-04-02,37.919814551289186,74.34474573957505,99.58129140909395,4.075940988705641
2023-04-03,32.97675004395627,0.0,56.52069289927612,8.477482375948885
2023-04-04,28.26301425900257,27.14755924460127,80.58092463363101,2.013007186056471
2023-04-05,28.620251490875876,48.751528918902125,78.66740535075411,19.74467240005952
2023-04-06,13.796643517353859,48.30979180305907,82.2713937520117,14.302700981992245
2023-04-07,26.65419823867533,47.845949429212425,82.89140069650956,4.0287383126747205
2023-04-08,36.33616330385301,93.76095970717122,100.0,4.854968997067568
2023-04-09,30.450716025484873,50.37818498001996,90.76625897691565,20.337554184362418
2023-04-10,26.234693496515284,13.183536548318308,71.85572605867272,4.613779514321657
2023-04-11,38.69549756653624,67.55977196111078,94.89862757842693,1.8969794742693444
2023-04-12,23.51967421871357,53.93824846835284,85.56777871185858,2.873912218991461
2023-04-13,20.04355459982653,45.326116186479325,73.53313688510151,6.586969614391689
2023-04-14,26.230655328626057,27.3591556721194,67.10884856378362,5.732710687839909
2023-04-15,31.131738944892767,55.23955385371023,96.45305437331228,6.127205399383006
2023-04-16,11.257647233533913,76.2087792283493,88.92402967666196,13.873808249592685
2023-04-17,27.27894914792334,29.89252176990914,71.02380766874403,5.192529030373924
2023-04-18,31.48276012429048,76.17998813785593,100.0,11.374545175825496
2023-04-19,22.842866997625112,3.7522200238543135,62.924676507913986,2.9461949090478856
2023-04-20,33.85571813042114,84.98727275223551,100.0,19.058849145508994
2023-04-21,30.129493299288562,42.412478794808194,83.92038115375748,3.2395751082507704
2023-04-22,42.13106494808862,92.30389506023604,100.0,8.522605656261355
2023-04-23,18.995176819350277,12.159841603336528,67.55705723449269,7.528677135834393
2023-04-24,31.645678803968714,69.10841361147158,97.87144545149334,10.731325582719561
2023-04-25,16.861408737620764,15.549811560412767,64.15367311991469,14.796503061318285
2023-04-26,12.077068389786191,9.853173120239877,67.85825143801063,5.873512649465447
2023-04-27,8.715753257457017,26.271226642814646,71.15498283146118,15.069413564186531
2023-04-28,29.30659217917541,50.0054748304105,82.73720807530168,18.19212357819656
2023-04-29,26.47398331155282,60.555595587431874,94.75141536695162,7.086242038049201
2023-04-30,21.16759154110597,38.51835670934492,83.76729523496928,26.279196078975072
2023-05-01,10.811965328403096,22.973804281751693,79.9291129196065,10.717864675871944
2023-05-02,19.47690699089059,47.855543408849215,92.0440876318556,6.357219215651593
2023-05-03,25.03274406140365,43.065119030984484,86.11913532228611,8.935327633431188
2023-05-04,31.345354934344783,42.76971414865409,72.78262902314349,26.27945233561426
2023-05-05,24.867713998018996,39.08918267744219,88.68299625346957,11.025504516236959
2023-05-06,27.01648274164222,77.93574907995317,100.0,11.017872263442461
2023-05-07,21.990940952206913,46.30534358594482,79.3233713425409,11.775010589905833
2023-05-08,38.99379362021723,61.08961817222499,94.18935486392641,15.966187833946009
2023-05-09,16.854002845374175,41.73921785850273,75.68328022443772,10.890734246917201
2023-05-10,19.406094261718977,48.17850022222072,87.18240071165907,12.90828086436688
2023-05-11,21.061135408051896,52.522252332060006,79.67977596065951,8.81163874334386
2023-05-12,29.341635183813793,39.12652636020187,75.52217113616776,9.601729409964765
2023-05-13,16.689121681704954,19.730423477692007,73.41485738484863,16.56292788833313
2023-05-14,26.08574872438399,38.63491312102775,84.68189027547834,4.454993998330998
2023-05-15,26.31928114741246,45.42560405350109,84.3399863239196,8.488529104318443
2023-05-16,19.44513623413296,49.66865617114061,83.40348490213046,6.741782872186452
2023-05-17,27.639835687654855,61.20336746992999,80.02735225988005,2.2540134701092436
2023-05-18,16.93748881010055,41.37931676334435,79.64455288341537,2.5788758650951644
2023-05-19,16.06340686030603,59.20719656804253,92.2710236681439,8.432010272139491
2023-05-20,25.796846052171524,65.37151075417565,91.10192984740958,17.09220669447578
2023-05-21,11.721955316175498,20.60787813242925,70.19104936074254,9.798371997254673
2023-05-22,7.841578379598097,0.0,59.0719126604104,5.207609859163837
2023-05-23,29.262666406374404,44.234392643331404,80.50866523255853,21.02199728434769
2023-05-24,33.39175954072936,61.54941772789418,91.15409581374617,6.103099821619018
2023-05-25,21.265575050459766,59.113746647641804,88.1934004130586,3.417936328471595
2023-05-26,19.655434783217835,38.764230884313804,86.59856321031661,26.568216297875153
2023-05-27,33.04428180779648,52.9646445178241,75.45022801699338,8.889578150865105
2023-05-28,15.83569425600864,17.01353079747276,65.77755246888098,24.18214078580076
2023-05-29,14.093019002230733,26.794473826036942,69.04595579543235,8.31559320718653
2023-05-30,30.661091389667902,79.1219340236778,100.0,8.470016889037211
2023-05-31,25.072305492098458,81.96499709969926,100.0,2.1455499430797342
2023-06-01,33.5190139143219,62.922655868050455,99.57229344177237,5.96411743152641
2023-06-02,7.877872969776167,14.860882324300372,77.18615140363916,11.82195429411529
2023-06-03,13.794608071051496,3.3103820189553304,57.78977373162525,13.534699654840095
2023-06-04,25.11465647875325,89.01316433949583,100.0,9.335520709660543
2023-06-05,28.341389587870292,28.662722412618905,75.31288329093123,6.606945867923902
2023-06-06,31.775976701515667,86.98519963864234,99.50353107763449,8.55408298121318
2023-06-07,26.39854215047022,45.49036524069103,85.88709280053364,3.2550972653564276
2023-06-08,26.31724124286855,40.647152608930725,79.12603946064064,21.70263491319947
2023-06-09,21.884787655758412,21.56950387379829,65.44657768389425,14.707652311192787
2023-06-10,37.72723923923614,123.65545146661495,100.0,7.66468323810534
2023-06-11,16.175812356236015,36.781457178039915,73.40235572531671,5.7339235394477415
2023-06-12,27.87216122044751,56.169931182976285,93.26819973858441,27.661961818002165
2023-06-13,17.09752932329584,51.92970583768253,95.47264919440963,5.00454626661945
2023-06-14,29.278228366440075,45.53980222028089,83.99399797961314,7.0359455069764545
2023-06-15,16.70385944489787,33.44463799441586,77.27870283747431,22.30231064695833
2023-06-16,30.950525588003664,63.02777691224975,92.2760622904958,10.04086312782313
2023-06-17,25.896839574596136,41.55076450222961,86.68655239580639,1.6282223333147936
2023-06-18,38.95711338606945,101.90698835585718,100.0,10.337095541625061
2023-06-19,22.751842821827314,41.130597413736545,79.98703086412712,5.203319716702692
2023-06-20,28.399728929980363,25.736816792584136,74.13135803318752,2.11423393289311
2023-06-21,18.76274975631432,31.49555224221117,79.01100815699098,5.421107719687398
2023-06-22,22.696855948469643,50.37728533121724,79.50020538285496,3.179998657758772
2023-06-23,25.845995835554824,33.82212699335748,82.97410468378102,4.203972563180024
2023-06-24,12.782240620229008,9.272585377049236,73.31045214466076,9.94697491534971
2023-06-25,13.659008526521824,16.392836290522837,74.0215786694587,2.3706403444027693
2023-06-26,29.79887439868516,84.02246199870953,95.783261441282,15.794385743851304
2023-06-27,23.831305427746564,37.919450402579,69.10972292419513,6.535482955876017
2023-06-28,20.256587735615824,69.09551584225227,98.09135128871579,4.486513767634705
2023-06-29,19.104110556665955,25.909212350365195,69.15365893037216,6.477336306046002
2023-06-30,19.41208963421045,45.324461993551736,84.09789776739079,3.20540560462661
2023-07-01,25.90040572006583,42.87595795573664,89.11372257790606,3.1979833069897685
2023-07-02,28.560286912929516,72.20223723166848,92.81634273384219,6.088095359275157
2023-07-03,8.263142162998207,0.0,58.1122267179552,10.338742567883317
2023-07-04,36.302672454159136,87.4625344998629,100.0,11.872411757193335
2023-07-05,35.73360610353594,73.74460021326556,90.38475190672163,5.663630083567695
2023-07-06,6.354761891624804,0.0,56.21071901997062,7.090934064042597
2023-07-07,33.68741357058238,64.05039744696174,92.14948624223722,9.838157885762385
2023-07-08,33.441750810648344,97.56060044194018,100.0,23.129215920745523
2023-07-09,25.00356395350036,52.76401800461639,89.42404777130433,8.784281699391988
2023-07-10,14.62265102492099,15.190741731589203,81.42526893799095,4.850676509515902
2023-07-11,33.12182473332058,42.1497838100789,81.57058360213007,3.804045790830397
2023-07-12,23.070151469621187,56.24838840786232,83.91563447374111,15.920589383281062
2023-07-13,29.39103075055165,62.69896644131701,98.44068499444631,0.6323807660643452
2023-07-14,42.75361017569423,99.40763425315292,100.0,5.444071949430953
2023-07-15,27.01469400498895,24.784893216181054,65.44790575294499,3.776947033135494
2023-07-16,17.664922466251504,11.884635874673005,62.96680074409788,14.5471935730436
2023-07-17,22.314152040642227,67.56588806632244,92.36851043056309,19.862677698863727
2023-07-18,18.684437118072097,43.995707171731006,78.90248990327946,6.98868839461044
2023-07-19,28.46791773958818,67.6038525039276,93.6443646298487,4.401704961400533
2023-07-20,18.551459530001562,17.84917841784406,70.29829872265375,7.497012269653816
2023-07-21,21.217188621202855,22.814633275827337,76.75211431428936,11.286582782369408
2023-07-22,14.724557004739202,49.274287173320175,85.093084955879,12.473192862887142
2023-07-23,23.943303955846854,68.65416100699667,91.51734926502283,7.49707522733761
2023-07-24,26.414038346416394,31.061686952251712,80.60407040832291,20.02729479911917
2023-07-25,3.5216956230600616,0.0,55.911422621349345,5.190036558778774
2023-07-26,27.07658849184177,51.98131756943465,77.82764505628072,6.111101464174011
2023-07-27,24.634398151225767,33.28182723493141,82.67069370698843,6.37425507798254
2023-07-28,18.880064409950982,21.356591238981455,76.38756184354558,10.267059980295844
2023-07-29,41.22903139415898,57.43049785977011,84.75375696886452,15.22603498380015
2023-07-30,32.66781222083804,55.96694747606874,85.98797946892975,2.5904120038590888
2023-07-31,16.22878011078879,9.363665368920266,60.09719495781049,3.032266832911081
2023-08-01,31.70589503656912,41.503772012953505,82.38500709430242,10.405760443727788
2023-08-02,34.955984608168464,75.87980614766302,100.0,3.110614595352474
2023-08-03,26.056167380940458,51.00837007613339,89.0185940310423,6.663912747572883
2023-08-04,27.891536295578604,65.48064622179984,97.91894632381508,6.340787140057018
2023-08-05,27.706773335372727,22.432877963759324,75.31508064033471,18.54309443897645
2023-08-06,8.31347312861369,16.824558453822643,68.41168348411585,24.481010274057088
2023-08-07,23.505043225196808,88.52283729371038,100.0,5.566554526054177
2023-08-08,23.08869726412777,38.731944842543555,83.09112523583578,12.274449468590154
2023-08-09,36.44124509247902,89.377470316404,100.0,6.390661419151604
2023-08-10,27.669822908494986,71.65978279247844,93.53214669043044,14.647581256524765
2023-08-11,22.61911230306644,62.5421967661584,82.58054018535226,3.0257908590569764
2023-08-12,24.27900207207191,51.89123788529028,91.17187401701052,18.146991022034868
2023-08-13,33.18708465301921,77.6958889609227,100.0,5.010178374109067
2023-08-14,23.523322694037475,61.026917788335055,89.03322839256134,2.2132433136402296
2023-08-15,19.414435735267126,51.53779203682141,84.56813195687324,5.32938089903208
2023-08-16,22.79438245663307,23.240401442998213,84.39363235100969,6.742529678866918
2023-08-17,32.52556915058146,30.903448650283188,72.24075106247024,3.1884828714153883
2023-08-18,28.96931924478349,26.86696762127084,69.16696727650375,8.043289800408388
2023-08-19,25.35414378679291,45.305087725932545,83.07896503043303,13.384971953155864
2023-08-20,26.532314395558643,64.94316347957017,98.37403612964988,4.133631452874186
2023-08-21,20.52206021123614,18.95589487224059,80.86995736876645,22.8169034038633
2023-08-22,23.44840479645877,65.37621876460562,95.97493419925067,35.649531689705356
2023-08-23,19.69356542580386,29.341627361449998,68.31876996082785,6.842764158017889
2023-08-24,22.641765725602053,35.42842722732253,87.56853496725026,12.800332928432187
2023-08-25,35.769426109013,54.81671230043399,87.31101265483152,11.044448431091302
2023-08-26,16.37702550898248,0.0,55.81145284052515,7.486359915485414
2023-08-27,19.49025866861668,43.566799905926295,76.38643766746638,6.87629288618612
2023-08-28,14.965609096513985,64.18457244979935,96.27392982157696,1.533888422327066
2023-08-29,13.232729942499214,25.21216941434716,73.80023163810564,7.443241601805805
2023-08-30,23.50582468643767,9.999016538978296,66.72488515421841,14.515887070782858
2023-08-31,20.05912654559371,55.72510932351634,94.29507025711783,5.1413701175391555
2023-09-01,39.09351144633754,45.69106309061529,78.83475858775941,22.41600568472178
2023-09-02,22.737227630577653,21.293767321371597,77.47765680205404,11.175682370444083
2023-09-03,35.315174907440195,65.86358636860898,90.33600657033604,18.191143402642282
2023-09-04,32.74405179952507,67.9449723698541,100.0,6.997939964291376
2023-09-05,23.32836675820789,26.483453493079217,76.23542182650532,9.406917944865521
2023-09-06,41.88108465668498,78.21584818205035,94.50673144214329,12.592700051477143
2023-09-07,27.14827189171847,68.59979179865063,84.17280548272292,6.3651946625257905
2023-09-08,37.10407412803191,91.25172595222419,100.0,17.574406317602357
2023-09-09,36.17277513265011,97.37467870158551,100.0,5.242813482223826
2023-09-10,28.31718388083826,94.8227408075464,100.0,28.175815818819657
2023-09-11,31.009046782446806,78.21587999811595,100.0,2.942741903385792
2023-09-12,29.992571320955804,55.6504123538268,92.87727530816667,11.896162842857816
2023-09-13,15.845908548866335,48.87809292019212,90.5575981634425,4.782724640322483
2023-09-14,25.45832283562413,60.2509703513519,84.25127863376126,3.6538540079851636
2023-09-15,33.593977871557286,77.31529529363966,100.0,3.8298632632184075
2023-09-16,37.20949053889329,77.96335677922029,96.0864517087694,0.30405479605698293
2023-09-17,19.2348826253444,20.228683207610672,58.833091930064214,3.352780937382943
2023-09-18,29.230650414504158,37.89937267256971,73.05748460198463,15.092478014011476
2023-09-19,26.206961706220277,50.4715593909377,86.32590515613167,14.197261541208304
2023-09-20,24.057007483347235,51.09221648362191,80.65203701140526,2.7782162123496423
2023-09-21,27.848021033800208,42.10722360896616,80.61338945860287,11.782190557013765
2023-09-22,26.7439792853291,61.95479754282971,92.66866120906074,4.493535418392049
2023-09-23,29.331260550980705,100.2778391827452,100.0,1.1692635604595165
2023-09-24,36.533734087600415,38.18085378963568,76.61865520553425,15.249459199043383
2023-09-25,31.273020726917604,74.19093100511043,90.84198518761409,16.680340502035943
2023-09-26,27.48473007098162,53.64996772414703,86.93470290315017,5.265278962943186
2023-09-27,39.91700045458463,88.84711201586236,94.0987690700075,18.33767722615131
2023-09-28,33.87943676704269,59.14457952487956,86.14229955384268,7.782692248676456
2023-09-29,24.260812491173212,45.600427281403086,78.16129309539774,8.975075954682643
2023-09-30,15.263036781176758,33.116082582515496,75.36115703371318,7.436226123636772
2023-10-01,17.097354552636276,28.16203143456734,73.01436672073731,2.7144255567192137
2023-10-02,32.46585958652507,34.52089282565217,82.06022978499482,6.812590147577108
2023-10-03,19.95750016597615,35.23669971906324,85.53573624577962,2.8405339412722137
2023-10-04,16.935556183104417,5.542439802284953,57.18232569995762,12.16534845510349
2023-10-05,18.935317386502405,50.934496984611,95.43141161865564,13.098631777523703
2023-10-06,19.5009255032744,1.690948984986349,56.94899649488602,1.1411328083741332
2023-10-07,31.80518134225801,84.18345027363381,100.0,12.739848985444764
2023-10-08,23.746063393741792,56.083386791553174,90.59600834151819,7.803240073789177
2023-10-09,14.021003197604754,36.7097787098874,90.57780311785623,1.4933340676249254
2023-10-10,25.248359182098852,7.210521007240914,60.893848814807136,9.64453494603347
2023-10-11,26.778129059585932,46.984269357340736,74.5084446137801,6.181377222387908
2023-10-12,21.165305108473188,65.40187879014357,100.0,4.561457869070925
2023-10-13,34.2470806735416,58.12200176647731,84.89413308926147,2.89557282125764
2023-10-14,21.632488914461725,21.703734829649164,69.04392451194661,10.777095976727551
2023-10-15,33.8667014930972,55.00000108608016,81.91125227340919,8.840200158286022
2023-10-16,29.77426223739981,58.18297202201286,87.29796714576183,9.160150044432608
2023-10-17,32.412844064355255,47.79827912245428,79.69718188019993,17.81485828048369
2023-10-18,16.211593273548843,57.09953118888356,91.93197467691564,22.350041419462837
2023-10-19,25.78648153790482,50.27961247600179,85.54376438661079,0.8576768035520986
2023-10-20,24.57737596340185,38.043364967845136,75.61640668084918,10.850669942304876
2023-10-21,13.623947800739735,1.2210250647678862,65.58987241567858,5.398025470456923
2023-10-22,33.84048583842328,77.36990378242531,99.95993564458564,12.052101770439847
2023-10-23,18.4607928247412,46.154911543709666,73.84721451963455,4.326039501460044
2023-10-24,20.12345736931214,24.40273661493044,76.79988487788673,28.06647857735681
2023-10-25,16.893473315218195,0.0,60.92433941926318,12.418232914991256
2023-10-26,30.609490608562986,69.43422500864365,100.0,7.138807550167328
2023-10-27,12.792562249819234,21.84905667441842,71.54411546892243,18.54203126596502
2023-10-28,29.942998403716544,66.60742016594646,89.34516333013525,3.928125562991011
2023-10-29,33.356111889947684,105.85571445268813,100.0,12.810303213186678
2023-10-30,29.297427421006084,58.05821796783098,93.04870563831909,6.921958301366475
2023-10-31,30.701027870771433,51.12528340468743,81.7089564038394,7.666932302700564
2023-11-01,31.076371756624344,39.20630416028189,77.40166814460315,35.25210141902496
2023-11-02,17.40460538619389,28.5607749424868,73.17194457124806,11.012141475729972
2023-11-03,36.47787983731475,76.16730666694232,92.33679528239179,4.325508955225439
2023-11-04,21.31938996693201,43.70492834583923,78.07084704977675,7.5417337784297604
2023-11-05,24.468899059280226,83.40710491990251,100.0,4.517366100682562
2023-11-06,22.338901453192328,54.65951421570351,93.3421458461168,4.983862602968658
2023-11-07,28.932336967018472,55.16865650389275,89.17006317549875,9.11991553687611
2023-11-08,20.69570205490062,27.260192533131786,73.40078996972078,4.695049647638173
2023-11-09,25.53532579389895,56.40410686346431,84.0456995619706,18.47958581841153
2023-11-10,15.11724946283196,12.094335758010736,71.52296993760653,7.035082339001713
2023-11-11,34.317321668012575,72.23126492678328,98.28315996312585,7.945111859985724
2023-11-12,30.365927567601627,70.48013367330012,91.70641801905386,5.253626612381361
2023-11-13,22.661921904785842,40.994799354142735,84.99064197049587,2.6324460041668796
2023-11-14,21.24680775979352,29.887886638284204,77.74182862669444,2.9858856579041597
2023-11-15,30.157025970541575,16.608114994385033,64.23640575036134,9.817008785262578
2023-11-16,19.341652954912306,61.56004043823243,90.2731289377952,6.397794295950385
2023-11-17,26.002922526121353,60.071852857148336,87.57206278735949,10.278492668405566
2023-11-18,34.29119029945125,77.13472623059815,100.0,16.763413651490104
2023-11-19,18.50994304690246,5.792839378258925,65.55514410475776,4.459299167404899
2023-11-20,27.948806632961624,83.4943872607244,100.0,31.317610831168068
2023-11-21,27.52580213548394,45.74726693860627,85.23694874968672,3.5325809681504245
2023-11-22,24.221305450698537,42.66670484740735,88.22916536469116,2.8806233813156954
2023-11-23,20.969683327168507,20.553629545960508,69.85991405078794,15.340270659871187
2023-11-24,34.71837645515508,33.6978382835132,73.89937265242781,8.138620835191304
2023-11-25,20.21945091386427,63.58582806219988,96.01433017158703,4.284098040125423
2023-11-26,10.50368879096304,46.73932496987857,82.49493965493272,2.647872046535673
2023-11-27,30.12426873304827,56.93797443903,83.11951057411248,3.6174802727380095
2023-11-28,15.389573201857328,17.191455007587656,62.27229534501353,8.55883913630543
2023-11-29,30.5350491588407,53.52921493499623,94.41109022169577,20.674173176983587
2023-11-30,35.67922598274755,64.36615216478411,92.84129891698849,1.612453825288942
2023-12-01,30.037999027189393,36.07880361078682,75.09156488543141,9.160726644606548
2023-12-02,33.57129041509993,61.297476521323055,89.47706370545122,13.805920804126186
2023-12-03,41.16039285543718,85.38282556956086,100.0,5.498484699625119
2023-12-04,32.73408370087157,85.83131235471818,100.0,21.350365766849787
2023-12-05,27.644587141003488,55.57405756228122,80.53993013525351,10.055644778892551
2023-12-06,38.071585468189184,44.61613675838965,83.93727263993445,14.72325241595952
2023-12-07,39.038204358772674,85.14736598151889,100.0,14.29892987269845
2023-12-08,39.15017426607537,73.18173729875566,100.0,17.93432327490535
2023-12-09,21.062851878431978,69.53389763654128,91.97029912758441,7.323492236403515
2023-12-10,14.167853132012768,56.92486230490569,94.80829443474474,23.771966502918346
2023-12-11,20.574462532520904,70.43801131038781,96.28375552355203,7.747426344359509
2023-12-12,30.6291329263454,50.02650714522521,91.21899029200623,6.8448211106675005
2023-12-13,26.273271562656845,92.34364459206483,100.0,6.597852765009435
2023-12-14,23.348152118585222,53.715154335084584,79.24959295437894,6.2101849250658026
2023-12-15,29.483851190439484,91.49531049425163,100.0,6.199205235133737
2023-12-16,13.233559346613863,16.41472641659253,68.46628246429104,8.658088225036849
2023-12-17,26.12935438953233,46.28677402687213,86.02735613300516,8.857141265762301
2023-12-18,33.94766115878301,73.37586937100774,89.96771154314466,8.762327485411522
2023-12-19,29.39452515646583,61.82660250521045,93.43993375299554,7.0723613131420215
2023-12-20,30.53447857466983,86.16519601872305,100.0,14.267720628605298
2023-12-21,37.77898231962012,70.91537826827116,100.0,9.458723331191736
2023-12-22,24.470853721010663,72.23400724822845,100.0,11.328402762086316
2023-12-23,19.77526670919731,54.19522356104769,89.86873530025404,3.7263376524688057
2023-12-24,34.51612034132034,64.7643963104977,84.66031138850693,2.6823545862498106
2023-12-25,34.36896504827142,81.83146244618911,100.0,13.26703303294405
2023-12-26,29.466333398046373,49.46736585943177,81.77113510365123,14.742953770012129
2023-12-27,23.717031995340413,94.43817999079525,100.0,3.4716518993303334
2023-12-28,25.01103720806388,0.0,53.91837083602451,3.0939832503761275
